"","word"
"1","last"
"2","new"
"3","high"
"4","years"
"5","st"
"6","u"
"7","health"
"8","los"
"9","dont"
"10","san"
"11","right"
"12","first"
"13","officials"
"14","two"
"15","weve"
"16","police"
"17","said"
"18","united"
"19","three"
"20","even"
"21","executive"
"22","next"
"23","fountain"
"24","pates"
"25","percent"
"26","also"
"27","can"
"28","four"
"29","real"
"30","recent"
"31","several"
"32","supreme"
"33","will"
"34","every"
"35","five"
"36","one"
"37","saturday"
"38","school"
"39","vice"
"40","classic"
"41","council"
"42","earlier"
"43","feel"
"44","im"
"45","make"
"46","many"
"47","parking"
"48","people"
"49","rose"
"50","around"
"51","bin"
"52","couple"
"53","economic"
"54","going"
"55","h"
"56","just"
"57","little"
"58","medical"
"59","per"
"60","president"
"61","second"
"62","time"
"63","us"
"64","wall"
"65","year"
"66","barack"
"67","chief"
"68","city"
"69","county"
"70","court"
"71","didnt"
"72","elementary"
"73","eli"
"74","final"
"75","fiscal"
"76","general"
"77","gov"
"78","income"
"79","jersey"
"80","jpmorgan"
"81","long"
"82","months"
"83","ncaa"
"84","north"
"85","number"
"86","oh"
"87","osama"
"88","point"
"89","points"
"90","relay"
"91","six"
"92","trying"
"93","unemployment"
"94","war"
"95","weeks"
"96","world"
"97","york"
"98","youve"
"99","across"
"100","ago"
"101","associated"
"102","baptist"
"103","big"
"104","board"
"105","breast"
"106","cell"
"107","chris"
"108","cleveland"
"109","come"
"110","company"
"111","cuyahoga"
"112","declined"
"113","district"
"114","early"
"115","federal"
"116","find"
"117","friday"
"118","get"
"119","imperial"
"120","issued"
"121","ive"
"122","kansas"
"123","kick"
"124","least"
"125","liquid"
"126","living"
"127","louis"
"128","million"
"129","monday"
"130","nearly"
"131","obama"
"132","ohio"
"133","olive"
"134","parkway"
"135","plain"
"136","pretty"
"137","regular"
"138","seven"
"139","social"
"140","southern"
"141","state"
"142","steamboat"
"143","tax"
"144","th"
"145","third"
"146","try"
"147","way"
"148","youre"
"149","according"
"150","art"
"151","atlantic"
"152","avenue"
"153","averaging"
"154","bay"
"155","build"
"156","circuit"
"157","contributed"
"158","defensive"
"159","dim"
"160","disorderly"
"161","doesnt"
"162","essex"
"163","european"
"164","experts"
"165","family"
"166","feels"
"167","fourth"
"168","free"
"169","go"
"170","havent"
"171","head"
"172","heart"
"173","hey"
"174","home"
"175","ice"
"176","illegal"
"177","jones"
"178","july"
"179","las"
"180","looks"
"181","made"
"182","major"
"183","mental"
"184","middlesex"
"185","mitt"
"186","mmfmorgan"
"187","mothers"
"188","mr"
"189","never"
"190","orange"
"191","oregon"
"192","past"
"193","planned"
"194","pleaded"
"195","pm"
"196","port"
"197","program"
"198","question"
"199","r"
"200","run"
"201","santa"
"202","senate"
"203","set"
"204","since"
"205","south"
"206","spokesman"
"207","spring"
"208","thats"
"209","theres"
"210","theyre"
"211","things"
"212","thursday"
"213","tuesday"
"214","want"
"215","west"
"216","white"
"217","wont"
"218","work"
"219","yearold"
"220","yet"
"221","young"
"222","adams"
"223","affordable"
"224","air"
"225","almost"
"226","always"
"227","americans"
"228","amount"
"229","angeles"
"230","announced"
"231","another"
"232","anyone"
"233","anything"
"234","april"
"235","arrested"
"236","arts"
"237","asked"
"238","attempted"
"239","attorney"
"240","attorneys"
"241","automakers"
"242","away"
"243","back"
"244","bloomfield"
"245","border"
"246","bottom"
"247","british"
"248","brokeback"
"249","brown"
