"","word"
"1","the"
"2","of"
"3","to"
"4","time"
"5","a"
"6","as"
"7","york"
"8","be"
"9","not"
"10","been"
"11","my"
"12","that"
"13","hand"
"14","most"
"15","are"
"16","world"
"17","see"
"18","now"
"19","say"
"20","day"
"21","have"
"22","like"
"23","end"
"24","same"
"25","want"
"26","was"
"27","i"
"28","times"
"29","who"
"30","am"
"31","first"
"32","states"
"33","what"
"34","with"
"35","in"
"36","would"
"37","sure"
"38","night"
"39","week"
"40","past"
"41","other"
"42","those"
"43","able"
"44","comes"
"45","know"
"46","though"
"47","part"
"48","you"
"49","admit"
"50","favorite"
"51","best"
"52","where"
"53","them"
"54","no"
"55","old"
"56","bit"
"57","is"
"58","get"
"59","school"
"60","going"
"61","year"
"62","had"
"63","few"
"64","way"
"65","century"
"66","think"
"67","things"
"68","at"
"69","good"
"70","great"
"71","while"
"72","and"
"73","middle"
"74","me"
"75","how"
"76","over"
"77","decided"
"78","lot"
"79","he"
"80","again"
"81","we"
"82","on"
"83","service"
"84","more"
"85","this"
"86","why"
"87","it"
"88","down"
"89","quit"
"90","go"
"91","all"
"92","into"
"93","mention"
"94","month"
"95","some"
"96","try"
"97","so"
"98","do"
"99","could"
"100","for"
"101","idea"
"102","left"
"103","days"
"104","will"
"105","result"
"106","morning"
"107","can"
"108","out"
"109","much"
"110","ago"
"111","these"
"112","half"
"113","point"
"114","last"
"115","s"
"116","were"
"117","about"
"118","hours"
"119","minutes"
"120","but"
"121","menu"
"122","love"
"123","make"
"124","if"
"125","little"
"126","blog"
"127","live"
"128","place"
"129","option"
"130","hard"
"131","home"
"132","main"
"133","they"
"134","god"
"135","which"
"136","babies"
"137","working"
"138","single"
"139","back"
"140","estate"
"141","also"
"142","months"
"143","weeks"
"144","years"
"145","deal"
"146","couple"
"147","long"
"148","rest"
"149","never"
"150","life"
"151","future"
"152","th"
"153","least"
"154","many"
"155","take"
"156","thing"
"157","cream"
"158","people"
"159","africa"
"160","new"
"161","wait"
"162","suk"
"163","another"
"164","dont"
"165","really"
"166","white"
"167","did"
"168","reason"
"169","longer"
"170","face"
"171","house"
"172","name"
"173","us"
"174","only"
"175","just"
