"","count","basis","prediction","word","rowCount","freq","cumFreq"
"but+any",1,"but","any","but+any",69,0.00671140939597315,0.476510067114093
"any+occasion",1,"any","occasion","any+occasion",70,0.00671140939597315,0.483221476510067
"occasion+that",1,"occasion","that","occasion+that",71,0.00671140939597315,0.48993288590604
"that+brings",1,"that","brings","that+brings",72,0.00671140939597315,0.496644295302013
"in+the",3,"in","the","in+the",1,0.0205479452054795,0.0205479452054795
"the+two",2,"the","two","the+two",2,0.0136986301369863,0.0342465753424658
"partners+for",2,"partners","for","partners+for",3,0.0136986301369863,0.0479452054794521
"for+progress",2,"for","progress","for+progress",4,0.0136986301369863,0.0616438356164384
"is+it",2,"is","it","is+it",5,0.0136986301369863,0.0753424657534247
"the+st",1,"the","st","the+st",6,0.00684931506849315,0.0821917808219178
"st+louis",1,"st","louis","st+louis",7,0.00684931506849315,0.089041095890411
"louis+plant",1,"louis","plant","louis+plant",8,0.00684931506849315,0.0958904109589041
"plant+had",1,"plant","had","plant+had",9,0.00684931506849315,0.102739726027397
"had+to",1,"had","to","had+to",10,0.00684931506849315,0.10958904109589
"to+close",1,"to","close","to+close",11,0.00684931506849315,0.116438356164384
"close+it",1,"close","it","close+it",12,0.00684931506849315,0.123287671232877
"it+would",1,"it","would","it+would",13,0.00684931506849315,0.13013698630137
"would+die",1,"would","die","would+die",14,0.00684931506849315,0.136986301369863
"die+of",1,"die","of","die+of",15,0.00684931506849315,0.143835616438356
"of+old",1,"of","old","of+old",16,0.00684931506849315,0.150684931506849
"old+age",1,"old","age","old+age",17,0.00684931506849315,0.157534246575342
"age+workers",1,"age","workers","age+workers",18,0.00684931506849315,0.164383561643836
"workers+had",1,"workers","had","workers+had",19,0.00684931506849315,0.171232876712329
"had+been",1,"had","been","had+been",20,0.00684931506849315,0.178082191780822
"been+making",1,"been","making","been+making",21,0.00684931506849315,0.184931506849315
"making+cars",1,"making","cars","making+cars",22,0.00684931506849315,0.191780821917808
"cars+there",1,"cars","there","cars+there",23,0.00684931506849315,0.198630136986301
"there+since",1,"there","since","there+since",24,0.00684931506849315,0.205479452054795
"since+the",1,"since","the","since+the",25,0.00684931506849315,0.212328767123288
"the+onset",1,"the","onset","the+onset",26,0.00684931506849315,0.219178082191781
"onset+of",1,"onset","of","onset+of",27,0.00684931506849315,0.226027397260274
"of+mass",1,"of","mass","of+mass",28,0.00684931506849315,0.232876712328767
"mass+automotive",1,"mass","automotive","mass+automotive",29,0.00684931506849315,0.23972602739726
"automotive+production",1,"automotive","production","automotive+production",30,0.00684931506849315,0.246575342465753
"production+in",1,"production","in","production+in",31,0.00684931506849315,0.253424657534247
"the+s",1,"the","s","the+s",32,0.00684931506849315,0.26027397260274
"the+alaimo",1,"the","alaimo","the+alaimo",33,0.00684931506849315,0.267123287671233
"alaimo+group",1,"alaimo","group","alaimo+group",34,0.00684931506849315,0.273972602739726
"group+of",1,"group","of","group+of",35,0.00684931506849315,0.280821917808219
"of+mount",1,"of","mount","of+mount",36,0.00684931506849315,0.287671232876712
"mount+holly",1,"mount","holly","mount+holly",37,0.00684931506849315,0.294520547945206
"holly+was",1,"holly","was","holly+was",38,0.00684931506849315,0.301369863013699
"was+up",1,"was","up","was+up",39,0.00684931506849315,0.308219178082192
"up+for",1,"up","for","up+for",40,0.00684931506849315,0.315068493150685
"for+a",1,"for","a","for+a",41,0.00684931506849315,0.321917808219178
"a+contract",1,"a","contract","a+contract",42,0.00684931506849315,0.328767123287672
"contract+last",1,"contract","last","contract+last",43,0.00684931506849315,0.335616438356165
"last+fall",1,"last","fall","last+fall",44,0.00684931506849315,0.342465753424658
"fall+to",1,"fall","to","fall+to",45,0.00684931506849315,0.349315068493151
"to+evaluate",1,"to","evaluate","to+evaluate",46,0.00684931506849315,0.356164383561644
"evaluate+and",1,"evaluate","and","evaluate+and",47,0.00684931506849315,0.363013698630137
"and+suggest",1,"and","suggest","and+suggest",48,0.00684931506849315,0.369863013698631
"suggest+improvements",1,"suggest","improvements","suggest+improvements",49,0.00684931506849315,0.376712328767124
"improvements+to",1,"improvements","to","improvements+to",50,0.00684931506849315,0.383561643835617
"to+trenton",1,"to","trenton","to+trenton",51,0.00684931506849315,0.39041095890411
"trenton+water",1,"trenton","water","trenton+water",52,0.00684931506849315,0.397260273972603
"water+works",1,"water","works","water+works",53,0.00684931506849315,0.404109589041097
"works+but",1,"works","but","works+but",54,0.00684931506849315,0.41095890410959
"but+campaign",1,"but","campaign","but+campaign",55,0.00684931506849315,0.417808219178083
"campaign+finance",1,"campaign","finance","campaign+finance",56,0.00684931506849315,0.424657534246576
"finance+records",1,"finance","records","finance+records",57,0.00684931506849315,0.431506849315069
"records+released",1,"records","released","records+released",58,0.00684931506849315,0.438356164383562
"released+this",1,"released","this","released+this",59,0.00684931506849315,0.445205479452056
"this+week",1,"this","week","this+week",60,0.00684931506849315,0.452054794520549
"week+show",1,"week","show","week+show",61,0.00684931506849315,0.458904109589042
"show+the",1,"show","the","show+the",62,0.00684931506849315,0.465753424657535
"two+employees",1,"two","employees","two+employees",63,0.00684931506849315,0.472602739726028
"employees+donated",1,"employees","donated","employees+donated",64,0.00684931506849315,0.479452054794521
"donated+a",1,"donated","a","donated+a",65,0.00684931506849315,0.486301369863015
"a+total",1,"a","total","a+total",66,0.00684931506849315,0.493150684931508
"when+you",1,"when","you","when+you",1,0.024390243902439,0.024390243902439
"you+meet",1,"you","meet","you+meet",2,0.024390243902439,0.0487804878048781
"meet+someone",1,"meet","someone","meet+someone",3,0.024390243902439,0.0731707317073171
"someone+special",1,"someone","special","someone+special",4,0.024390243902439,0.0975609756097561
"special+you'll",1,"special","you'll","special+you'll",5,0.024390243902439,0.121951219512195
"you'll+know",1,"you'll","know","you'll+know",6,0.024390243902439,0.146341463414634
"know+your",1,"know","your","know+your",7,0.024390243902439,0.170731707317073
"your+heart",1,"your","heart","your+heart",8,0.024390243902439,0.195121951219512
"heart+will",1,"heart","will","heart+will",9,0.024390243902439,0.219512195121951
"will+beat",1,"will","beat","will+beat",10,0.024390243902439,0.24390243902439
"beat+more",1,"beat","more","beat+more",11,0.024390243902439,0.268292682926829
"more+rapidly",1,"more","rapidly","more+rapidly",12,0.024390243902439,0.292682926829268
"rapidly+and",1,"rapidly","and","rapidly+and",13,0.024390243902439,0.317073170731707
"and+you'll",1,"and","you'll","and+you'll",14,0.024390243902439,0.341463414634146
"you'll+smile",1,"you'll","smile","you'll+smile",15,0.024390243902439,0.365853658536585
"smile+for",1,"smile","for","smile+for",16,0.024390243902439,0.390243902439024
"for+no",1,"for","no","for+no",17,0.024390243902439,0.414634146341464
"no+reason",1,"no","reason","no+reason",18,0.024390243902439,0.439024390243903
"so+tired",1,"so","tired","so+tired",19,0.024390243902439,0.463414634146342
"tired+d",1,"tired","d","tired+d",20,0.024390243902439,0.487804878048781
