"","count","basis","prediction","word","rowCount","freq","cumFreq"
"cashed+in+his",1,"cashed+in","his","cashed+in+his",50,0.000395726157499011,0.0265136525524337
"from+his+piggy",1,"from+his","piggy","from+his+piggy",51,0.000395726157499011,0.0269093787099327
"his+piggy+bank",1,"his+piggy","bank","his+piggy+bank",52,0.000395726157499011,0.0273051048674317
"piggy+bank+he",1,"piggy+bank","he","piggy+bank+he",53,0.000395726157499011,0.0277008310249307
"bank+he+wanted",1,"bank+he","wanted","bank+he+wanted",54,0.000395726157499011,0.0280965571824297
"he+wanted+that",1,"he+wanted","that","he+wanted+that",55,0.000395726157499011,0.0284922833399287
"wanted+that+game",1,"wanted+that","game","wanted+that+game",56,0.000395726157499011,0.0288880094974277
"that+game+so",1,"that+game","so","that+game+so",57,0.000395726157499011,0.0292837356549268
"game+so+bad",1,"game+so","bad","game+so+bad",58,0.000395726157499011,0.0296794618124258
"so+bad+and",1,"so+bad","and","so+bad+and",59,0.000395726157499011,0.0300751879699248
"bad+and+used",1,"bad+and","used","bad+and+used",60,0.000395726157499011,0.0304709141274238
"and+used+his",1,"and+used","his","and+used+his",61,0.000395726157499011,0.0308666402849228
"used+his+gift",1,"used+his","gift","used+his+gift",62,0.000395726157499011,0.0312623664424218
"his+gift+card",1,"his+gift","card","his+gift+card",63,0.000395726157499011,0.0316580925999208
"gift+card+from",1,"gift+card","from","gift+card+from",64,0.000395726157499011,0.0320538187574198
"card+from+his",1,"card+from","his","card+from+his",65,0.000395726157499011,0.0324495449149188
"from+his+birthday",1,"from+his","birthday","from+his+birthday",66,0.000395726157499011,0.0328452710724179
"his+birthday+he",1,"his+birthday","he","his+birthday+he",67,0.000395726157499011,0.0332409972299169
"birthday+he+has",1,"birthday+he","has","birthday+he+has",68,0.000395726157499011,0.0336367233874159
"he+has+been",1,"he+has","been","he+has+been",69,0.000395726157499011,0.0340324495449149
"has+been+saving",1,"has+been","saving","has+been+saving",70,0.000395726157499011,0.0344281757024139
"been+saving+and",1,"been+saving","and","been+saving+and",71,0.000395726157499011,0.0348239018599129
"saving+and+the",1,"saving+and","the","saving+and+the",72,0.000395726157499011,0.0352196280174119
"and+the+money",1,"and+the","money","and+the+money",73,0.000395726157499011,0.0356153541749109
"the+money+to",1,"the+money","to","the+money+to",74,0.000395726157499011,0.03601108033241
"money+to+get",1,"money+to","get","money+to+get",75,0.000395726157499011,0.036406806489909
"to+get+it",1,"to+get","it","to+get+it",76,0.000395726157499011,0.036802532647408
"get+it+he",1,"get+it","he","get+it+he",77,0.000395726157499011,0.037198258804907
"it+he+never",1,"it+he","never","it+he+never",78,0.000395726157499011,0.037593984962406
"he+never+taps",1,"he+never","taps","he+never+taps",79,0.000395726157499011,0.037989711119905
"never+taps+into",1,"never+taps","into","never+taps+into",80,0.000395726157499011,0.038385437277404
"taps+into+that",1,"taps+into","that","taps+into+that",81,0.000395726157499011,0.038781163434903
"into+that+thing",1,"into+that","thing","into+that+thing",82,0.000395726157499011,0.0391768895924021
"that+thing+either",1,"that+thing","either","that+thing+either",83,0.000395726157499011,0.0395726157499011
"thing+either+that",1,"thing+either","that","thing+either+that",84,0.000395726157499011,0.0399683419074001
"either+that+is",1,"either+that","is","either+that+is",85,0.000395726157499011,0.0403640680648991
"that+is+how",1,"that+is","how","that+is+how",86,0.000395726157499011,0.0407597942223981
"is+how+we",1,"is+how","we","is+how+we",87,0.000395726157499011,0.0411555203798971
"how+we+know",1,"how+we","know","how+we+know",88,0.000395726157499011,0.0415512465373961
"we+know+he",1,"we+know","he","we+know+he",89,0.000395726157499011,0.0419469726948951
"know+he+wanted",1,"know+he","wanted","know+he+wanted",90,0.000395726157499011,0.0423426988523942
"he+wanted+it",1,"he+wanted","it","he+wanted+it",91,0.000395726157499011,0.0427384250098932
"wanted+it+so",1,"wanted+it","so","wanted+it+so",92,0.000395726157499011,0.0431341511673922
"it+so+bad",1,"it+so","bad","it+so+bad",93,0.000395726157499011,0.0435298773248912
"so+bad+we",1,"so+bad","we","so+bad+we",94,0.000395726157499011,0.0439256034823902
"bad+we+made",1,"bad+we","made","bad+we+made",95,0.000395726157499011,0.0443213296398892
"we+made+him",1,"we+made","him","we+made+him",96,0.000395726157499011,0.0447170557973882
"made+him+count",1,"made+him","count","made+him+count",97,0.000395726157499011,0.0451127819548873
"him+count+all",1,"him+count","all","him+count+all",98,0.000395726157499011,0.0455085081123863
"count+all+of",1,"count+all","of","count+all+of",99,0.000395726157499011,0.0459042342698853
"all+of+his",1,"all+of","his","all+of+his",100,0.000395726157499011,0.0462999604273843
"of+his+money",1,"of+his","money","of+his+money",101,0.000395726157499011,0.0466956865848833
"his+money+to",1,"his+money","to","his+money+to",102,0.000395726157499011,0.0470914127423823
"money+to+make",1,"money+to","make","money+to+make",103,0.000395726157499011,0.0474871388998813
"to+make+sure",1,"to+make","sure","to+make+sure",104,0.000395726157499011,0.0478828650573803
"make+sure+that",1,"make+sure","that","make+sure+that",105,0.000395726157499011,0.0482785912148794
"sure+that+he",1,"sure+that","he","sure+that+he",106,0.000395726157499011,0.0486743173723784
"that+he+had",1,"that+he","had","that+he+had",107,0.000395726157499011,0.0490700435298774
"he+had+enough",1,"he+had","enough","he+had+enough",108,0.000395726157499011,0.0494657696873764
"had+enough+it",1,"had+enough","it","had+enough+it",109,0.000395726157499011,0.0498614958448754
"enough+it+was",1,"enough+it","was","enough+it+was",110,0.000395726157499011,0.0502572220023744
"it+was+very",1,"it+was","very","it+was+very",111,0.000395726157499011,0.0506529481598734
"was+very+cute",1,"was+very","cute","was+very+cute",112,0.000395726157499011,0.0510486743173724
"very+cute+to",1,"very+cute","to","very+cute+to",113,0.000395726157499011,0.0514444004748715
"cute+to+watch",1,"cute+to","watch","cute+to+watch",114,0.000395726157499011,0.0518401266323705
"to+watch+his",1,"to+watch","his","to+watch+his",115,0.000395726157499011,0.0522358527898695
"watch+his+reaction",1,"watch+his","reaction","watch+his+reaction",116,0.000395726157499011,0.0526315789473685
"his+reaction+when",1,"his+reaction","when","his+reaction+when",117,0.000395726157499011,0.0530273051048675
"reaction+when+he",1,"reaction+when","he","reaction+when+he",118,0.000395726157499011,0.0534230312623665
"when+he+realized",1,"when+he","realized","when+he+realized",119,0.000395726157499011,0.0538187574198655
"he+realized+he",1,"he+realized","he","he+realized+he",120,0.000395726157499011,0.0542144835773645
"realized+he+did",1,"realized+he","did","realized+he+did",121,0.000395726157499011,0.0546102097348636
"he+did+he",1,"he+did","he","he+did+he",122,0.000395726157499011,0.0550059358923626
"did+he+also",1,"did+he","also","did+he+also",123,0.000395726157499011,0.0554016620498616
"he+also+does",1,"he+also","does","he+also+does",124,0.000395726157499011,0.0557973882073606
"also+does+a",1,"also+does","a","also+does+a",125,0.000395726157499011,0.0561931143648596
"does+a+very",1,"does+a","very","does+a+very",126,0.000395726157499011,0.0565888405223586
"a+very+good",1,"a+very","good","a+very+good",127,0.000395726157499011,0.0569845666798576
"very+good+job",1,"very+good","job","very+good+job",128,0.000395726157499011,0.0573802928373566
"good+job+of",1,"good+job","of","good+job+of",129,0.000395726157499011,0.0577760189948557
"job+of+letting",1,"job+of","letting","job+of+letting",130,0.000395726157499011,0.0581717451523547
"of+letting+lola",1,"of+letting","lola","of+letting+lola",131,0.000395726157499011,0.0585674713098537
"letting+lola+feel",1,"letting+lola","feel","letting+lola+feel",132,0.000395726157499011,0.0589631974673527
"lola+feel+like",1,"lola+feel","like","lola+feel+like",133,0.000395726157499011,0.0593589236248517
"feel+like+she",1,"feel+like","she","feel+like+she",134,0.000395726157499011,0.0597546497823507
"like+she+is",1,"like+she","is","like+she+is",135,0.000395726157499011,0.0601503759398497
"she+is+playing",1,"she+is","playing","she+is+playing",136,0.000395726157499011,0.0605461020973488
"is+playing+too",1,"is+playing","too","is+playing+too",137,0.000395726157499011,0.0609418282548478
"playing+too+by",1,"playing+too","by","playing+too+by",138,0.000395726157499011,0.0613375544123468
"too+by+letting",1,"too+by","letting","too+by+letting",139,0.000395726157499011,0.0617332805698458
"by+letting+her",1,"by+letting","her","by+letting+her",140,0.000395726157499011,0.0621290067273448
"letting+her+switch",1,"letting+her","switch","letting+her+switch",141,0.000395726157499011,0.0625247328848438
"her+switch+out",1,"her+switch","out","her+switch+out",142,0.000395726157499011,0.0629204590423428
"switch+out+the",1,"switch+out","the","switch+out+the",143,0.000395726157499011,0.0633161851998418
"out+the+characters",1,"out+the","characters","out+the+characters",144,0.000395726157499011,0.0637119113573408
"the+characters+she",1,"the+characters","she","the+characters+she",145,0.000395726157499011,0.0641076375148399
"characters+she+loves",1,"characters+she","loves","characters+she+loves",146,0.000395726157499011,0.0645033636723389
"she+loves+it",1,"she+loves","it","she+loves+it",147,0.000395726157499011,0.0648990898298379
"loves+it+almost",1,"loves+it","almost","loves+it+almost",148,0.000395726157499011,0.0652948159873369
"it+almost+as",1,"it+almost","as","it+almost+as",149,0.000395726157499011,0.0656905421448359
"almost+as+much",1,"almost+as","much","almost+as+much",150,0.000395726157499011,0.0660862683023349
"as+much+as",1,"as+much","as","as+much+as",151,0.000395726157499011,0.0664819944598339
"much+as+him",1,"much+as","him","much+as+him",152,0.000395726157499011,0.066877720617333
"with+graduation+season",1,"with+graduation","season","with+graduation+season",153,0.000395726157499011,0.067273446774832
"graduation+season+right",1,"graduation+season","right","graduation+season+right",154,0.000395726157499011,0.067669172932331
"season+right+around",1,"season+right","around","season+right+around",155,0.000395726157499011,0.06806489908983
"right+around+the",1,"right+around","the","right+around+the",156,0.000395726157499011,0.068460625247329
"around+the+corner",1,"around+the","corner","around+the+corner",157,0.000395726157499011,0.068856351404828
"the+corner+nancy",1,"the+corner","nancy","the+corner+nancy",158,0.000395726157499011,0.069252077562327
"corner+nancy+has",1,"corner+nancy","has","corner+nancy+has",159,0.000395726157499011,0.069647803719826
"nancy+has+whipped",1,"nancy+has","whipped","nancy+has+whipped",160,0.000395726157499011,0.0700435298773251
"has+whipped+up",1,"has+whipped","up","has+whipped+up",161,0.000395726157499011,0.0704392560348241
"whipped+up+a",1,"whipped+up","a","whipped+up+a",162,0.000395726157499011,0.0708349821923231
"up+a+fun",1,"up+a","fun","up+a+fun",163,0.000395726157499011,0.0712307083498221
"a+fun+set",1,"a+fun","set","a+fun+set",164,0.000395726157499011,0.0716264345073211
"fun+set+to",1,"fun+set","to","fun+set+to",165,0.000395726157499011,0.0720221606648201
"set+to+help",1,"set+to","help","set+to+help",166,0.000395726157499011,0.0724178868223191
"to+help+you",1,"to+help","you","to+help+you",167,0.000395726157499011,0.0728136129798181
"help+you+out",1,"help+you","out","help+you+out",168,0.000395726157499011,0.0732093391373172
"you+out+with",1,"you+out","with","you+out+with",169,0.000395726157499011,0.0736050652948162
"out+with+not",1,"out+with","not","out+with+not",170,0.000395726157499011,0.0740007914523152
"with+not+only",1,"with+not","only","with+not+only",171,0.000395726157499011,0.0743965176098142
"not+only+your",1,"not+only","your","not+only+your",172,0.000395726157499011,0.0747922437673132
"only+your+graduation",1,"only+your","graduation","only+your+graduation",173,0.000395726157499011,0.0751879699248122
"your+graduation+cards",1,"your+graduation","cards","your+graduation+cards",174,0.000395726157499011,0.0755836960823112
"graduation+cards+and",1,"graduation+cards","and","graduation+cards+and",175,0.000395726157499011,0.0759794222398102
"cards+and+gifts",1,"cards+and","gifts","cards+and+gifts",176,0.000395726157499011,0.0763751483973093
"and+gifts+but",1,"and+gifts","but","and+gifts+but",177,0.000395726157499011,0.0767708745548083
"gifts+but+any",1,"gifts+but","any","gifts+but+any",178,0.000395726157499011,0.0771666007123073
"but+any+occasion",1,"but+any","occasion","but+any+occasion",179,0.000395726157499011,0.0775623268698063
"any+occasion+that",1,"any+occasion","that","any+occasion+that",180,0.000395726157499011,0.0779580530273053
"occasion+that+brings",1,"occasion+that","brings","occasion+that+brings",181,0.000395726157499011,0.0783537791848043
"that+brings+on",1,"that+brings","on","that+brings+on",182,0.000395726157499011,0.0787495053423033
"brings+on+a",1,"brings+on","a","brings+on+a",183,0.000395726157499011,0.0791452314998023
"on+a+change",1,"on+a","change","on+a+change",184,0.000395726157499011,0.0795409576573014
"a+change+in",1,"a+change","in","a+change+in",185,0.000395726157499011,0.0799366838148004
"change+in+one's",1,"change+in","one's","change+in+one's",186,0.000395726157499011,0.0803324099722994
"in+one's+life",1,"in+one's","life","in+one's+life",187,0.000395726157499011,0.0807281361297984
"one's+life+i",1,"one's+life","i","one's+life+i",188,0.000395726157499011,0.0811238622872974
"life+i+stamped",1,"life+i","stamped","life+i+stamped",189,0.000395726157499011,0.0815195884447964
"i+stamped+the",1,"i+stamped","the","i+stamped+the",190,0.000395726157499011,0.0819153146022954
"stamped+the+images",1,"stamped+the","images","stamped+the+images",191,0.000395726157499011,0.0823110407597945
"the+images+in",1,"the+images","in","the+images+in",192,0.000395726157499011,0.0827067669172935
"images+in+memento",1,"images+in","memento","images+in+memento",193,0.000395726157499011,0.0831024930747925
"in+memento+tuxedo",1,"in+memento","tuxedo","in+memento+tuxedo",194,0.000395726157499011,0.0834982192322915
"memento+tuxedo+black",1,"memento+tuxedo","black","memento+tuxedo+black",195,0.000395726157499011,0.0838939453897905
"tuxedo+black+and",1,"tuxedo+black","and","tuxedo+black+and",196,0.000395726157499011,0.0842896715472895
"black+and+cut",1,"black+and","cut","black+and+cut",197,0.000395726157499011,0.0846853977047885
"and+cut+them",1,"and+cut","them","and+cut+them",198,0.000395726157499011,0.0850811238622875
"cut+them+out",1,"cut+them","out","cut+them+out",199,0.000395726157499011,0.0854768500197866
"them+out+with",1,"them+out","with","them+out+with",200,0.000395726157499011,0.0858725761772856
"out+with+circle",1,"out+with","circle","out+with+circle",201,0.000395726157499011,0.0862683023347846
"with+circle+nestabilities",1,"with+circle","nestabilities","with+circle+nestabilities",202,0.000395726157499011,0.0866640284922836
"circle+nestabilities+i",1,"circle+nestabilities","i","circle+nestabilities+i",203,0.000395726157499011,0.0870597546497826
"nestabilities+i+embossed",1,"nestabilities+i","embossed","nestabilities+i+embossed",204,0.000395726157499011,0.0874554808072816
"i+embossed+the",1,"i+embossed","the","i+embossed+the",205,0.000395726157499011,0.0878512069647806
"embossed+the+kraft",1,"embossed+the","kraft","embossed+the+kraft",206,0.000395726157499011,0.0882469331222796
"the+kraft+and",1,"the+kraft","and","the+kraft+and",207,0.000395726157499011,0.0886426592797787
"kraft+and+red",1,"kraft+and","red","kraft+and+red",208,0.000395726157499011,0.0890383854372777
"and+red+cardstock",1,"and+red","cardstock","and+red+cardstock",209,0.000395726157499011,0.0894341115947767
"red+cardstock+with",1,"red+cardstock","with","red+cardstock+with",210,0.000395726157499011,0.0898298377522757
"cardstock+with+te's",1,"cardstock+with","te's","cardstock+with+te's",211,0.000395726157499011,0.0902255639097747
"with+te's+new",1,"with+te's","new","with+te's+new",212,0.000395726157499011,0.0906212900672737
"te's+new+stars",1,"te's+new","stars","te's+new+stars",213,0.000395726157499011,0.0910170162247727
"new+stars+impressions",1,"new+stars","impressions","new+stars+impressions",214,0.000395726157499011,0.0914127423822717
"stars+impressions+plate",1,"stars+impressions","plate","stars+impressions+plate",215,0.000395726157499011,0.0918084685397708
"impressions+plate+which",1,"impressions+plate","which","impressions+plate+which",216,0.000395726157499011,0.0922041946972698
"plate+which+is",1,"plate+which","is","plate+which+is",217,0.000395726157499011,0.0925999208547688
"which+is+double",1,"which+is","double","which+is+double",218,0.000395726157499011,0.0929956470122678
"is+double+sided",1,"is+double","sided","is+double+sided",219,0.000395726157499011,0.0933913731697668
"double+sided+and",1,"double+sided","and","double+sided+and",220,0.000395726157499011,0.0937870993272658
"sided+and+gives",1,"sided+and","gives","sided+and+gives",221,0.000395726157499011,0.0941828254847648
"and+gives+you",1,"and+gives","you","and+gives+you",222,0.000395726157499011,0.0945785516422639
"fantastic+patterns+you",1,"fantastic+patterns","you","fantastic+patterns+you",223,0.000395726157499011,0.0949742777997629
"patterns+you+can",1,"patterns+you","can","patterns+you+can",224,0.000395726157499011,0.0953700039572619
"you+can+see",1,"you+can","see","you+can+see",225,0.000395726157499011,0.0957657301147609
"can+see+how",1,"can+see","how","can+see+how",226,0.000395726157499011,0.0961614562722599
"see+how+to",1,"see+how","to","see+how+to",227,0.000395726157499011,0.0965571824297589
"how+to+use",1,"how+to","use","how+to+use",228,0.000395726157499011,0.0969529085872579
"to+use+the",1,"to+use","the","to+use+the",229,0.000395726157499011,0.0973486347447569
"use+the+impressions",1,"use+the","impressions","use+the+impressions",230,0.000395726157499011,0.097744360902256
"the+impressions+plates",1,"the+impressions","plates","the+impressions+plates",231,0.000395726157499011,0.098140087059755
"impressions+plates+in",1,"impressions+plates","in","impressions+plates+in",232,0.000395726157499011,0.098535813217254
"plates+in+this",1,"plates+in","this","plates+in+this",233,0.000395726157499011,0.098931539374753
"in+this+tutorial",1,"in+this","tutorial","in+this+tutorial",234,0.000395726157499011,0.099327265532252
"this+tutorial+taylor",1,"this+tutorial","taylor","this+tutorial+taylor",235,0.000395726157499011,0.099722991689751
"tutorial+taylor+created",1,"tutorial+taylor","created","tutorial+taylor+created",236,0.000395726157499011,0.10011871784725
"taylor+created+just",1,"taylor+created","just","taylor+created+just",237,0.000395726157499011,0.100514444004749
"created+just+one",1,"created+just","one","created+just+one",238,0.000395726157499011,0.100910170162248
"just+one+pass",1,"just+one","pass","just+one+pass",239,0.000395726157499011,0.101305896319747
"one+pass+through",1,"one+pass","through","one+pass+through",240,0.000395726157499011,0.101701622477246
"pass+through+your",1,"pass+through","your","pass+through+your",241,0.000395726157499011,0.102097348634745
"through+your+die",1,"through+your","die","through+your+die",242,0.000395726157499011,0.102493074792244
"your+die+cut",1,"your+die","cut","your+die+cut",243,0.000395726157499011,0.102888800949743
"die+cut+machine",1,"die+cut","machine","die+cut+machine",244,0.000395726157499011,0.103284527107242
"cut+machine+using",1,"cut+machine","using","cut+machine+using",245,0.000395726157499011,0.103680253264741
"machine+using+the",1,"machine+using","the","machine+using+the",246,0.000395726157499011,0.10407597942224
"using+the+embossing",1,"using+the","embossing","using+the+embossing",247,0.000395726157499011,0.104471705579739
"the+embossing+pad",1,"the+embossing","pad","the+embossing+pad",248,0.000395726157499011,0.104867431737238
"embossing+pad+kit",1,"embossing+pad","kit","embossing+pad+kit",249,0.000395726157499011,0.105263157894737
"pad+kit+is",1,"pad+kit","is","pad+kit+is",250,0.000395726157499011,0.105658884052236
"kit+is+all",1,"kit+is","all","kit+is+all",251,0.000395726157499011,0.106054610209735
"is+all+you",1,"is+all","you","is+all+you",252,0.000395726157499011,0.106450336367234
"all+you+need",1,"all+you","need","all+you+need",253,0.000395726157499011,0.106846062524733
"you+need+to",1,"you+need","to","you+need+to",254,0.000395726157499011,0.107241788682232
"need+to+do",1,"need+to","do","need+to+do",255,0.000395726157499011,0.107637514839731
"if+i+were",1,"if+i","were","if+i+were",256,0.000395726157499011,0.10803324099723
"i+were+a",1,"i+were","a","i+were+a",257,0.000395726157499011,0.108428967154729
"were+a+bear",1,"were+a","bear","were+a+bear",258,0.000395726157499011,0.108824693312228
"other+friends+have",1,"other+friends","have","other+friends+have",259,0.000395726157499011,0.109220419469727
"friends+have+similar",1,"friends+have","similar","friends+have+similar",260,0.000395726157499011,0.109616145627226
"have+similar+stories",1,"have+similar","stories","have+similar+stories",261,0.000395726157499011,0.110011871784725
"similar+stories+of",1,"similar+stories","of","similar+stories+of",262,0.000395726157499011,0.110407597942224
"stories+of+how",1,"stories+of","how","stories+of+how",263,0.000395726157499011,0.110803324099723
"of+how+they",1,"of+how","they","of+how+they",264,0.000395726157499011,0.111199050257222
"how+they+were",1,"how+they","were","how+they+were",265,0.000395726157499011,0.111594776414721
"they+were+treated",1,"they+were","treated","they+were+treated",266,0.000395726157499011,0.11199050257222
"were+treated+brusquely",1,"were+treated","brusquely","were+treated+brusquely",267,0.000395726157499011,0.112386228729719
"treated+brusquely+by",1,"treated+brusquely","by","treated+brusquely+by",268,0.000395726157499011,0.112781954887218
"brusquely+by+laurelwood",1,"brusquely+by","laurelwood","brusquely+by+laurelwood",269,0.000395726157499011,0.113177681044717
"by+laurelwood+staff",1,"by+laurelwood","staff","by+laurelwood+staff",270,0.000395726157499011,0.113573407202216
"laurelwood+staff+and",1,"laurelwood+staff","and","laurelwood+staff+and",271,0.000395726157499011,0.113969133359715
"staff+and+as",1,"staff+and","as","staff+and+as",272,0.000395726157499011,0.114364859517214
"and+as+often",1,"and+as","often","and+as+often",273,0.000395726157499011,0.114760585674714
"as+often+as",1,"as+often","as","as+often+as",274,0.000395726157499011,0.115156311832213
"often+as+not",1,"often+as","not","often+as+not",275,0.000395726157499011,0.115552037989712
"as+not+the",1,"as+not","the","as+not+the",276,0.000395726157499011,0.115947764147211
"not+the+same",1,"not+the","same","not+the+same",277,0.000395726157499011,0.11634349030471
"the+same+names",1,"the+same","names","the+same+names",278,0.000395726157499011,0.116739216462209
"same+names+keep",1,"same+names","keep","same+names+keep",279,0.000395726157499011,0.117134942619708
"names+keep+coming",1,"names+keep","coming","names+keep+coming",280,0.000395726157499011,0.117530668777207
"keep+coming+up",1,"keep+coming","up","keep+coming+up",281,0.000395726157499011,0.117926394934706
"coming+up+about",1,"coming+up","about","coming+up+about",282,0.000395726157499011,0.118322121092205
"up+about+a",1,"up+about","a","up+about+a",283,0.000395726157499011,0.118717847249704
"about+a+halfdozen",1,"about+a","halfdozen","about+a+halfdozen",284,0.000395726157499011,0.119113573407203
"a+halfdozen+friends",1,"a+halfdozen","friends","a+halfdozen+friends",285,0.000395726157499011,0.119509299564702
"halfdozen+friends+of",1,"halfdozen+friends","of","halfdozen+friends+of",286,0.000395726157499011,0.119905025722201
"friends+of+mine",1,"friends+of","mine","friends+of+mine",287,0.000395726157499011,0.1203007518797
"of+mine+refuse",1,"of+mine","refuse","of+mine+refuse",288,0.000395726157499011,0.120696478037199
"mine+refuse+to",1,"mine+refuse","to","mine+refuse+to",289,0.000395726157499011,0.121092204194698
"refuse+to+step",1,"refuse+to","step","refuse+to+step",290,0.000395726157499011,0.121487930352197
"to+step+foot",1,"to+step","foot","to+step+foot",291,0.000395726157499011,0.121883656509696
"step+foot+in",1,"step+foot","in","step+foot+in",292,0.000395726157499011,0.122279382667195
"foot+in+there",1,"foot+in","there","foot+in+there",293,0.000395726157499011,0.122675108824694
"in+there+ever",1,"in+there","ever","in+there+ever",294,0.000395726157499011,0.123070834982193
"there+ever+again",1,"there+ever","again","there+ever+again",295,0.000395726157499011,0.123466561139692
"ever+again+because",1,"ever+again","because","ever+again+because",296,0.000395726157499011,0.123862287297191
"again+because+of",1,"again+because","of","again+because+of",297,0.000395726157499011,0.12425801345469
"because+of+it",1,"because+of","it","because+of+it",298,0.000395726157499011,0.124653739612189
"of+it+how",1,"of+it","how","of+it+how",299,0.000395726157499011,0.125049465769688
"it+how+many",1,"it+how","many","it+how+many",300,0.000395726157499011,0.125445191927187
"how+many+others",1,"how+many","others","how+many+others",301,0.000395726157499011,0.125840918084686
"many+others+theyre",1,"many+others","theyre","many+others+theyre",302,0.000395726157499011,0.126236644242185
"others+theyre+telling",1,"others+theyre","telling","others+theyre+telling",303,0.000395726157499011,0.126632370399684
"and+keeping+away",1,"and+keeping","away","and+keeping+away",304,0.000395726157499011,0.127028096557183
