"","count"
"fridayreads",6
"in",3810
"the",9438
"garden",13
"of",3650
"beasts",1
"by",605
"erik",4
"larson",1
"it's",776
"so",1590
"good",972
"but",1208
"it",2917
"makes",150
"my",2920
"heart",108
"yearn",1
"to",7775
"be",1819
"back",562
"germany",4
"that",2332
"awkward",31
"moment",59
"when",806
"drinking",32
"with",1706
"friendsu",1
"realize",35
"your",1708
"kind",72
"boring",30
"one",848
"lol",695
"saw",139
"show",346
"sat",36
"a",6015
"nonstop",4
"thrill",2
"ride",43
"love",1067
"story",76
"i",7106
"highly",13
"recommend",28
"for",3819
"kids",113
"all",1223
"ages",5
"yes",307
"moved",22
"about",907
"weeks",65
"ago",59
"definitely",76
"reach",24
"out",1167
"next",322
"time",693
"you're",381
"here",389
"cards",19
"are",1558
"cool",148
"need",532
"up",1177
"plan",52
"party",117
"if",1080
"someone",192
"can",874
"get",1091
"hotel",33
"room",101
"me",1997
"just",1477
"incase",5
"that'd",3
"great",768
"nicee",1
"mia",7
"is",3584
"where",261
"its",374
"at",1808
"does",211
"vilma's",1
"contractual",1
"pay",63
"count",28
"against",61
"cap",7
"since",109
"he",606
"suspended",6
"without",103
"off",344
"today",676
"workout",21
"done",186
"now",815
"bookstore",3
"some",595
"early",116
"morning",278
"cock",7
"ass",105
"spotted",4
"woman",44
"biking",5
"down",273
"hazard",1
"save",45
"ktru",1
"tee",5
"hoping",39
"lots",86
"responses",3
"see",646
"many",173
"new",695
"ideas",38
"far",94
"tweethearts",3
"happy",511
"u",753
"smokers",1
"i'm",1263
"educated",7
"own",93
"house",119
"car",100
"and",4296
"professional",19
"job",154
"best",349
"thing",195
"know",816
"self",34
"worth",56
"will",925
"never",366
"settle",6
"davy",4
"jones",20
"performed",3
"rainy",8
"jane",8
"on",2764
"american",49
"bandstand",1
"this",1599
"day",870
"you",5426
"mean",124
"non",7
"musicals",1
"can't",438
"us",498
"wout",3
"working",137
"free",182
"year",249
"an",676
"enormous",4
"burden",2
"says",82
"internships",2
"tigers",12
"won",54
"games",72
"finished",35
"behind",47
"yankees",10
"not",1254
"enough",89
"hours",90
"go",713
"greg",6
"wait",254
"try",115
"visit",48
"finally",99
"clock",14
"few",117
"we",1356
"still",344
"linking",3
"did",415
"romar",1
"mention",65
"whole",74
"play",164
"defense",14
"trip",50
"over",290
"st",116
"game",305
"ever",247
"dodger",4
"stadium",15
"gary",6
"carter's",1
"only",354
"season",119
"wgiants",1
"hit",121
"gamewinning",1
"hr",18
"rip",37
"kid",42
"moon",23
"fade",2
"away",142
"like",1243
"sun",53
"rise",16
"again",210
"collegebaseball",1
"uconn",3
"finishes",6
"things",194
"ninth",1
"steals",5
"win",166
"northeastern",2
"freidman",1
"diamond",7
"kick",32
"tonight",469
"bday",39
"got",617
"dat",15
"gud",3
"shyt",4
"sombody",1
"would",581
"kill",57
"wont",26
"find",163
"rt",867
"bigscreen",1
"herzog",1
"mania",1
"continues",10
"satsun",2
"whow",1
"much",426
"wood",4
"woodchuck",1
"chuck",9
"wodaabeherdsmen",1
"after",219
"exist",13
"holding",21
"they",655
"ball",40
"jordany",1
"nice",201
"score",23
"thanks",864
"visiting",12
"we're",194
"huge",59
"double",21
"fine",51
"fans",80
"amount",10
"grading",6
"replicate",1
"morning's",3
"productivity",3
"desk",8
"set",81
"spread",21
"word",83
"friends",182
"follow",466
"upcoming",21
"rb",6
"producer",5
"was",1193
"sleeping",21
"long",178
"walk",58
"park",55
"burgers",8
"margaritas",8
"i'll",246
"playing",106
"providence",2
"marketplace",3
"weekend",219
"from",849
"saturday",78
"fun",204
"idea",96
"d",219
"i've",220
"always",250
"wanted",54
"kickboxing",3
"seriously",61
"mini",12
"fridge",6
"lazy",19
"food",129
"drinks",28
"annoying",34
"coach",32
"beast",15
"sing",35
"daayum",1
"don't",804
"forget",67
"earthday",1
"sunday",84
"hey",268
"gorgeous",30
"how",706
"have",1657
"been",454
"miss",197
"gotta",109
"big",225
"making",108
"right",472
"excited",129
"winter",22
"full",61
"rising",7
"bronze",2
"east",27
"couple",46
"horned",1
"owls",1
"size",17
"tree",20
"stumps",1
"old",185
"willow",1
"admit",16
"ain't",54
"feeling",68
"maybe",139
"too",569
"sober",2
"grown",11
"men",75
"riding",19
"skateboards",2
"courselol",1
"friday",156
"night",425
"popcorn",10
"orville",1
"white",56
"popped",5
"perfection",6
"tossed",5
"evoo",1
"salt",14
"pepper",11
"better",273
"than",328
"butter",14
"well",369
"really",440
"what",1126
"person",94
"kinda",54
"live",201
"computer",35
"stuff",108
"favorite",122
"superstar",5
"finding",15
"myself",83
"real",156
"world",227
"haha",257
"pretty",158
"characters",20
"transferring",2
"database",3
"million",29
"rows",6
"onto",16
"ssd",1
"made",185
