"","count"
"it",2147
"was",2203
"earth",21
"day",296
"sunday",107
"and",8892
"seemed",39
"like",474
"the",19264
"appropriate",14
"thing",100
"to",8912
"do",469
"address",40
"issues",63
"that",3415
"working",112
"class",74
"people",462
"have",1443
"today",155
"dickson",1
"said",2510
"we",1017
"need",189
"sustainability",3
"come",199
"together",77
"our",429
"basic",16
"needs",59
"no",506
"doubt",17
"about",927
"when",801
"comes",66
"dining",19
"in",6815
"northeast",19
"ohio",123
"these",207
"are",1374
"best",196
"of",7499
"times",143
"steelers",6
"a",8847
"super",23
"bowl",49
"contender",5
"just",523
"every",172
"year",588
"texans",4
"still",271
"trying",95
"make",310
"playoffs",19
"for",3567
"first",482
"time",529
"state's",51
"role",81
"outcome",9
"battle",15
"ironic",2
"given",67
"army",26
"engineers",8
"from",1517
"connecticut",8
"were",791
"largely",26
"responsible",26
"fort's",1
"construction",58
"executives",21
"described",34
"separation",6
"as",1776
"an",1208
"amicable",2
"mutual",6
"decision",57
"but",1472
"ostendorfmorris",2
"wanted",104
"keep",109
"its",665
"flexibility",8
"local",126
"control",65
"over",383
"relationships",6
"such",208
"corporate",31
"services",91
"division",36
"which",578
"firm",31
"handles",2
"real",99
"estate",28
"deals",24
"companies",84
"including",166
"goodyear",7
"tire",4
"rubber",6
"co",23
"office",126
"also",636
"faced",21
"losing",35
"name",83
"dates",9
"danks",3
"far",99
"perfect",25
"walking",30
"four",205
"giving",38
"up",716
"runs",75
"six",145
"innings",37
"goodman",3
"is",2856
"part",195
"tale",15
"his",1551
"old",104
"briefcase",1
"on",2687
"display",15
"museum",36
"one",815
"he",2278
"used",129
"highprofile",5
"defense",67
"attorney",83
"alleged",18
"mobsters",1
"would",715
"sometimes",48
"travel",42
"east",71
"visit",59
"clients'",1
"associates",5
"not",1139
"all",644
"cities",43
"or",978
"counties",25
"board",139
"with",2511
"process",63
"though",133
"mounds",2
"view",38
"new",703
"brighton",2
"ramsey",9
"county",313
"don't",260
"offer",50
"rogers",11
"did",225
"details",43
"what",571
"holding",20
"payment",13
"added",80
"confident",11
"solution",12
"near",83
"it's",592
"imminent",6
"bill",141
"passed",41
"vote",64
"abstentions",1
"transfer",6
"million",327
"unspent",2
"corrections",10
"account",33
"most",364
"governor",56
"legislature",30
"eliminated",11
"budget",90
"june",79
"under",157
"pressure",40
"close",80
"deficit",17
"christie",46
"later",153
"vetoed",4
"restored",8
"by",1307
"taking",86
"state",491
"employee",26
"prescription",11
"drug",70
"saying",78
"there",526
"other",498
"clinics",4
"could",379
"serve",44
"womens",6
"contraception",5
"health",163
"several",135
"years",477
"turner",15
"case",140
"has",1209
"chugged",1
"along",133
"should",237
"students",155
"unaccredited",2
"school",351
"district",129
"be",1550
"allowed",55
"attend",29
"any",281
"they",1174
"choose",16
"pay",168
"their",887
"tuition",11
"law",153
"cincinnati",16
"spent",66
"almost",61
"more",869
"coaches",31
"than",576
"scholarships",7
"briefly",15
"considered",52
"changing",20
"mind",42
"against",248
"running",75
"this",1182
"fall",71
"didn't",175
"instead",65
"endorsed",7
"mitt",16
"romney",59
"whom",25
"been",659
"campaigning",2
"hard",86
"ever",73
"since",257
"formula",7
"fresh",49
"seafood",10
"at",2078
"fair",35
"prices",59
"worked",70
"snocks",1
"see",198
"reason",36
"fiddle",1
"now",364
"another",208
"defendant",9
"shahid",2
"baskerville",3
"recently",64
"accepted",16
"sentence",11
"exchange",23
"testimony",15
"carranza",2
"trial",38
"fans",75
"around",188
"country",113
"can",579
"where",343
"espn",11
"will",1074
"film",83
"next",194
"college",116
"gameday",4
"commercial",18
"summer",75
"gamedayvotecom",1
"exception",16
"notre",5
"dame",4
"football",68
"subdivision",2
"schools",107
"eligible",10
"declined",53
"participate",20
"arbitrator",2
"ruled",13
"chambers",5
"doesn't",127
"man",139
"who",1021
"held",74
"him",433
"gunpoint",2
"two",577
"hours",71
"after",618
"shooting",56
"business",194
"associate",10
"head",96
"sutphin",1
"city",345
"called",133
"federal",142
"investigators",39
"months",116
"ago",132
"i",1595
"think",214
"came",150
"here",190
"frustrated",7
"shattenkirk",4
"quiet",19
"locker",9
"room",120
"happy",64
"way",283
"played",103
"nielsen",3
"says",357
"viewership",1
"down",248
"significantly",4
"cbs",8
"monday",109
"comedies",1
"last",525
"week",197
"watched",26
"half",84
"men",64
"low",47
"point",122
"season",238
"ashton",4
"kutcher's",1
"series",99
"averaged",5
"per",97
"episode",11
"family",201
"paid",61
"final",80
"respects",1
"elizabeth",20
"k",25
"betsy",2
"faria",1
"police",319
"arrested",47
"her",703
"husband",41
"murder",23
"thomas",50
"delivered",15
"arguably",3
"finest",5
"goal",67
"hockey",12
"history",69
"goaltending",1
"statistics",7
"revealing",2
"save",35
"percentage",19
"set",123
"nhl",14
"record",77
"st",207
"louis",94
"goalie",7
"brian",28
"elliott",7
"broke",23
"mark",72
"really",199
"parttime",8
"player",83
"even",315
"busiest",4
"team",281
"games",161
"shots",30
"dealt",7
"councilman",13
"john",105
"barth",1
"democratic",33
"cosponsor",1
"advocates'",1
"work",273
"isn't",62
"done",91
"isolated",5
"incidents",9
"only",337
"airliners",2
"commandeered",1
"cuba",1
"s",110
"hijackings",1
"diversion",2
"twa",2
"flight",22
"damascus",4
"syria",4
"takeoff",2
"rome",1
"life",126
"american",126
"flier",1
"began",88
"change",95
"executive",83
"riley",11
"expects",23
"discipline",6
"coach",138
"erik",2
"spoelstra",1
"diva",1
"attitudes",6
"players",102
"find",107
"unreceptive",1
"audience",34
"them",384
"kids",93
"own",170
"so",519
"want",227
"sure",90
"within",65
"realm",5
"what's",34
"realistic",7
"brown",59
"sens",2
"tom",38
"coburn",1
"oklahoma",16
"richard",35
"burr",2
"north",122
"carolina",15
"say",218
"they're",116
"out",694
"win",129
"political",84
"popularity",4
"contest",22
"engage",5
"fellow",31
"policymakers",1
"public",222
"grownup",4
"conversation",22
"scope",4
"changes",52
"needed",57
"preserve",9
"medicare",16
"some",455
"form",25
"future",73
"generations",10
"investors",35
"nervous",14
"option",30
"values",14
"typically",28
"decline",18
"earnings",13
"because",397
"event",85
"risk",49
"gone",41
"reflected",6
"drop",24
"implied",2
"volatility",1
"measure",39
"expected",77
"magnitude",5
"share",60
"price",53
"moves",20
"encouraging",11
"news",93
"loans",27
"cleveland",125
"bank",78
"fourthquarter",6
"profits",12
"dropped",36
"onethird",5
"while",278
"doubled",12
"quarter",74
"cents",32
"hotwire",2
"follow",23
"star",61
"rating",17
"system",137
"bad",73
"enough",113
"there's",128
"nationally",4
"recognized",8
"hotel",42
"if",640
"company",198
"classifies",1
"fourstar",3
"property",50
"least",131
"you",927
"expect",35
