"","count"
"once",92
"the",19544
"list",77
"of",7730
"musicals",2
"appeared",27
"on",2681
"blog",12
"i",1657
"heard",41
"about",933
"some",500
"titles",11
"i'd",30
"missed",34
"so",500
"with",2468
"help",192
"several",142
"correspondents",1
"here's",19
"an",1278
"expanded",12
"chicago's",7
"longrunning",2
"broadway",15
"shows",57
"i'm",173
"not",1160
"including",180
"reprise",2
"engagements",2
"which",610
"is",2753
"why",107
"don't",270
"include",59
"fast",27
"return",82
"lion",4
"king",25
"sorry",7
"disney",7
"but",1497
"you",978
"were",758
"too",182
"slow",14
"to",8803
"trust",21
"chicago",54
"audiences",12
"hope",74
"jogs",1
"pleasant",7
"memories",10
"game",327
"was",2300
"also",550
"close",83
"early",133
"however",82
"tied",18
"pioneers",2
"setter",1
"erich",1
"isringhaus",1
"who",1151
"finished",35
"assists",15
"began",76
"mix",25
"hitters",6
"like",480
"lucas",7
"sandheinrich",1
"and",8785
"pat",12
"mahoney",3
"into",483
"attack",32
"kirkwood",6
"went",129
"another",242
"run",161
"en",6
"route",24
"onesided",2
"victory",37
"brandon",25
"league",106
"pitched",8
"ninth",7
"for",3501
"his",1580
"fifth",29
"save",41
"seattle",18
"vargas",3
"tom",27
"wilhelmsen",1
"combined",21
"hold",58
"indians",14
"four",201
"hits",39
"it",2110
"their",859
"fewest",1
"in",6768
"a",8537
"this",1229
"year",557
"handle",22
"way",266
"suggests",16
"that",3287
"he",2344
"may",307
"be",1450
"complete",32
"control",68
"what's",34
"going",313
"we're",135
"concerned",25
"emotional",19
"physical",25
"safety",73
"wants",45
"pitch",20
"better",165
"died",60
"at",2100
"new",647
"lenox",1
"home",281
"saturday",115
"day",308
"after",584
"left",166
"classes",20
"because",411
"wasn't",84
"feeling",25
"well",252
"its",674
"scary",6
"hes",43
"running",85
"around",167
"said",2449
"desantis",1
"as",1844
"she",718
"stood",25
"gathering",14
"onlookers",2
"across",97
"street",114
"from",1568
"deli",3
"comedy",17
"plays",60
"heightened",4
"version",37
"himself",53
"narcissist",1
"allaround",3
"troublemaker",1
"most",352
"children",137
"are",1337
"intimidated",2
"or",937
