"","count"
"q",8
"before",374
"this",2585
"job",105
"you",3008
"worked",62
"in",5970
"newspapers",6
"for",3779
"more",927
"than",466
"years",352
"what",1092
"has",905
"that",4694
"transition",12
"been",715
"like",1035
"marcus",4
"the",18488
"narrator",4
"is",4375
"now",623
"given",110
"extended",14
"scripts",2
"instead",118
"of",8766
"day",500
"happening",30
"hes",58
"made",357
"to",10563
"tell",172
"jokes",5
"and",10887
"imply",3
"events",37
"an",1122
"example",61
"may",290
"be",2090
"these",469
"two",431
"housemates",1
"seem",94
"flirting",2
"away",194
"from",1443
"xs",3
"eyes",87
"on",2681
"top",119
"storytelling",5
"editing",9
"all",1406
"very",514
"flash",4
"c",41
"towards",47
"end",209
"started",180
"take",321
"a",8928
"turn",88
"worse",31
"with",2878
"additional",30
"montages",1
"weird",34
"effects",24
"music",109
"continued",40
"into",681
"version",40
"point",146
"where",390
"names",18
"up",1082
"screen",30
"whole",135
"story",178
"sequences",2
"are",1864
"invented",2
"suns",2
"light",114
"illuminating",1
"hues",2
"natures",4
"greens",9
"hope",137
"its",720
"time",914
"pass",41
"blog",196
"love",447
"those",376
"newly",9
"nominated",3
"here",461
"rules",31
"i",7790
"look",263
"email",48
"am",535
"rushing",3
"finish",52
"so",1636
"can",1015
"put",201
"out",1024
"snack",15
"girls",59
"start",140
"packing",11
"ballet",4
"um",10
"why",232
"did",345
"talk",90
"about",1168
"japan",10
"school",170
"today",237
"obviously",56
"dont",292
"know",607
"much",495
"hipster",1
"culture",42
"except",36
"if",1101
"were",838
"proper",23
"age",72
"would",807
"aspire",2
"one",1237
"myself",156
"but",2025
"fascinated",4
"by",1246
"foreign",17
"peoples",15
"we",1844
"decided",103
"imagine",45
"outing",1
"was",2799
"actually",188
"overseas",6
"adventure",18
"exotic",4
"land",41
"tattoos",3
"simply",70
"melanin",1
"adaptation",3
"local",85
"inhabitants",6
"plaid",1
"porkpie",1
"hats",3
"costuming",1
"choice",48
"mandated",2
"distant",8
"forefathers",1
"their",939
"abandoned",12
"trunks",2
"vintage",19
"clothing",14
"it",4018
"isn't",48
"pretty",150
"sight",16
"little",495
"when",1073
"your",972
"heart",128
"sees",19
"truly",58
"depravity",2
"human",86
"soul",35
"goes",70
"beyond",43
"disgusting",2
"filthy",2
"putrid",1
"how",662
"easy",107
"good",508
"big",195
"hit",71
"at",1717
"new",558
"eve",13
"party",82
"went",177
"oreo",3
"became",84
"slightly",35
"mushy",3
"inside",81
"brownie",3
"some",843
"people",582
"didnt",134
"even",485
"realize",41
"recommend",23
"using",121
"paper",99
"liners",2
"muffin",1
"tins",3
"sprayed",5
"pan",27
"first",527
"batch",12
"lots",66
"pam",1
"they",1408
"still",378
"stuck",21
"discusses",2
"existential",1
"threat",12
"posed",7
"european",19
