"","count"
"ab",8
"workout",28
"wow",113
"that",2375
"was",1187
"something",235
"all",1197
"right",454
"ouch",10
"love",1061
"not",1205
"when",780
"youre",23
"lonely",7
"but",1285
"ready",190
"that's",353
"quite",40
"the",9476
"welcome",109
"haha",261
"of",3589
"course",67
"i",7177
"can",901
"looks",144
"so",1571
"simple",20
"after",251
"seeing",63
"megan",5
"in",3631
"her",303
"draperworthy",1
"apartment",11
"bettydraper",1
"shoots",4
"whipped",2
"creamthen",1
"thinks",19
"better",309
"it",2935
"spits",1
"out",1131
"congrats",116
"to",7861
"judy",3
"and",4287
"jim",15
"delisle",1
"re",30
"nomination",4
"for",3779
"gifted",3
"teen",10
"survival",4
"guide",10
"rt",846
"those",208
"who",515
"have",1680
"succeeded",1
"at",1842
"anything",131
"don't",744
"mention",49
"luck",116
"are",1639
"kidding",22
"themselves",20
"larry",8
"king",27
"good",1037
"hope",379
"you",5240
"get",1201
"a",6088
"home",244
"than",329
"some",603
"point",80
"today",734
"nope",21
"makes",141
"me",2032
"think",533
"times",118
"memories",22
"g",35
"by",663
"guess",119
"pulse",4
"unplugged",2
"event",88
"off",364
"everything",116
"member",18
"sign",53
"up",1165
"store",58
"new",662
"season",105
"is",3562
"starting",71
"this",1664
"month",62
"heart",99
"british",3
"costume",9
"dramas",1
"ok",116
"weird",44
"talking",98
"about",992
"used",80
"catheter",1
"com",13
"an",663
"independent",3
"artist",30
"check",184
"musicalstopcom",1
"make",455
"your",1756
"next",292
"project",36
"monumental",2
"success",47
"what",1103
"house",124
"music",189
"djs",2
"supposed",22
"do",1080
"they",650
"turn",58
"omg",108
"happy",466
"reminds",12
"my",2832
"grammy",2
"from",850
"mae",5
"sot",1
"people",502
"be",1919
"drunk",30
"as",701
"fuck",107
"other",183
"day",933
"there",606
"were",265
"on",2763
"market",36
"street",46
"holding",20
"signs",13
"said",169
"free",213
"hugs",11
"know",746
"bargain",2
"see",616
"one",817
"thanks",837
"link",27
"suitable",1
"posting",13
"white",48
"board",23
"or",724
"two",177
"three",50
"order",50
"fans",109
"like",1217
"continue",12
"approve",3
"spec",2
"racing",8
"allow",17
"diverse",1
"engine",4
"rules",16
"anyone",154
"recommend",17
"coffee",88
"shop",25
"center",43
"city",112
"philly",19
"near",32
"templeu",1
"need",502
"semi",2
"peaceful",5
"place",121
"studyread",1
"oh",308
"jesus",32
"him",283
"c",54
"can't",443
"even",247
