"","count"
"at",1840
"the",9610
"same",190
"damn",111
"time",750
"is",3592
"stupid",68
"and",4257
"wack",2
"oooohhhh",1
"gosh",14
"best",385
"oth",1
"episode",38
"ever",246
"it's",837
"only",384
"minutes",78
"in",3856
"i've",214
"missed",70
"you",5421
"luke",8
"oh",340
"how",708
"i",7120
"love",1066
"to",7947
"work",373
"but",1240
"hate",175
"my",2921
"job",129
"heb",2
"aint",31
"that",2415
"great",782
"woohoo",13
"stats",11
"homework",23
"done",196
"brilliant",19
"i'll",254
"quit",31
"day",959
"commence",3
"songwriting",1
"know",770
"u",739
"guys",192
"got",534
"brews",4
"this",1609
"friday",141
"wats",4
"good",995
"with",1739
"hennesy",1
"busy",56
"here",395
"marina",2
"we",1308
"are",1520
"maximizing",1
"your",1688
"enjoyment",1
"on",2877
"water",51
"marinemax",1
"what",1084
"do",1012
"everyday",18
"have",1648
"a",6163
"today",739
"missing",33
"being",258
"family",114
"neck",10
"so",1627
"busted",6
"right",441
"now",833
"can't",472
"hold",43
"phone",136
"ear",14
"shoulder",4
"making",116
"multitasking",4
"very",282
"difficult",13
"tgifdon't",1
"forget",89
"check",197
"out",1100
"okc",11
"russell's",1
"tonight",438
"hand",40
"clap",2
"adele's",1
"rumor",5
"has",465
"it",2926
"reading",68
"some",590
"of",3625
"guise",1
"tweets",95
"makes",151
"me",2018
"wonder",52
"why",365
"don't",759
"talk",169
"people",476
"lolol",10
"happy",439
"niner",2
"new",686
"year",261
"nation",15
"fearless",1
"radio",41
"interview",32
"hours",92
"tweet",204
"questions",29
"rt",876
"jared",2
"weaver's",2
"old",170
"man",253
"one",825
"go",713
"nohitter",2
"badass",6
"also",166
"weaver",3
"hairstyle",1
"clearly",12
"genetic",3
"yea",56
"bro",96
"ill",39
"be",1769
"there",619
"july",29
"if",1061
"you're",379
"trying",134
"write",44
"hit",106
"blowing",4
"business",75
"school",205
"want",474
"get",1138
"rich",17
"leave",63
"art",58
"music",226
"alone",38
"please",329
"im",329
"kidding",26
"f'course",1
"somebody's",2
"sore",11
"loser",10
"win",179
"shoulda",4
"blew",6
"us",481
"fagbo",1
"field",31
"ur",142
"lucky",40
"stop",199
"face",77
"ppl",57
"follow",506
"his",316
"just",1412
"an",669
"amazing",211
"person",123
"wont",16
"regret",17
"following",117
"him",251
"lets",65
"help",205
"reach",22
"ookfollowers",1
"feel",254
"like",1226
"crying",21
"tears",13
"fall",66
"smh",40
"dis",13
"feeling",78
"clipping",1
"nails",7
"one's",8
"desk",15
"office",83
"should",339
"outlawed",3
"need",498
"hover",2
"over",330
"coffee",68
"cup",40
"there's",102
"something",229
"wrong",104
"w",162
"internet",30
"connection",14
"again",221
"i'm",1278
"g",29
"sorry",134
"delay",9
"replys",2
"hot",118
"bothered",2
"astronaut",1
"tell",191
"someone",223
"what's",128
"obvious",13
"them",367
"can",893
"dream",73
"vibe'nn",1
"hook",13
"line",66
"sinker",1
"eric",8
"put",160
"back",600
"thank",405
"goodness",18
"biz",12
"did",378
"see",676
"super",72
"moon",19
"coming",193
"watch",178
"for",3974
"werebeavers",1
"registered",8
"slaalssls",1
"joint",11
"spring",50
"conference",56
"jenny",3
"wiley",1
"state",63
"park",66
"kentucky",9
"special",71
"academic",7
"librarians",9
"share",55
"network",27
"browns",7
"nervous",15
"wait",273
"thursday",47
"truth",36
"barkley",2
"game",297
"was",1169
"kenny's",1
"prom",25
"date",59
"ugly",22
"kenny",2
"aw",38
"liked",32
"cousin",13
"ha",112
"windshield",5
"must",112
"replaced",8
"make",479
"sure",272
"installer",1
"certified",6
"by",552
"national",52
"glass",26
"association",8
"nasa",3
"space",36
"shuttle",7
"program",50
"years",127
"samples",6
"drops",16
"up",1090
"dvd",9
"review",30
"jane",6
"eyre",1
"clever",9
"tho",48
"background",16
"distracts",2
"bit",63
