"","count"
"hey",265
"guys",215
"come",374
"the",9285
"afterparty",1
"tonite",10
"at",1838
"rnr",2
"hotel",27
"after",235
"yr",23
"show",318
"rt",887
"block",17
"party",142
"today",732
"dupont",4
"circle",9
"pm",202
"via",59
"walmart",17
"specials",17
"brought",19
"to",7811
"you",5311
"by",583
"slaves",4
"fu",3
"worst",50
"most",181
"heartless",4
"employer",2
"ever",227
"do",1054
"not",1223
"help",200
"support",98
"greed",1
"so",1594
"happy",489
"that",2369
"my",2874
"fans",84
"are",1612
"enjoying",39
"new",750
"music",193
"video",113
"for",3806
"where",241
"have",1674
"been",478
"i",6966
"think",528
"something",211
"finally",110
"passed",16
"wanna",137
"go",713
"xoxo",16
"why",352
"don't",684
"we",1336
"sneeze",2
"when",847
"sleep",139
"be",1896
"yourself",88
"around",179
"me",2013
"it's",839
"hilarity",2
"girl",164
"used",66
"talk",151
"wants",68
"trybe",1
"all",1181
"friendly",10
"with",1806
"your",1640
"friend",148
"she",307
"trip",63
"on",2640
"and",4282
"hate",179
"before",167
"im",289
"hitting",15
"anything",108
"biiich",1
"need",507
"dome",6
"first",314
"dom",1
"attn",3
"local",49
"sa",2
"fashion",18
"designers",6
"utsa's",1
"paisano",1
"is",3561
"doing",213
"a",6008
"feature",14
"if",1039
"you're",389
"interested",42
"let",244
"know",781
"there",615
"designated",1
"driver",8
"discount",11
"rescuers",1
"down",305
"under",47
"disney",14
"channel",24
"what",1102
"way",361
"see",651
"off",362
"questionable",6
"he",584
"ain't",43
"dead",50
"just",1603
"another",160
"twitter",300
"attempted",3
"murder",11
"grrrdon't",1
"get",1126
"out",1140
"of",3600
"bed",67
"ur",154
"getting",273
"spammed",3
"called",78
"autobots",1
"followers",104
"more",651
"tweet",182
"spam",17
"let's",143
"aziz",2
"national",43
"tv",79
"watching",201
"lobcity",1
"lebron",17
"aka",12
"choke",1
"every",208
"th",188
"quarter",14
"experiencing",3
"typical",8
"postla",1
"blues",12
"miss",212
"city",104
"damn",126
"was",1219
"very",247
"hot",102
"those",202
"shoes",31
"r",89
"tight",10
"too",586
"homie",11
"ryan",17
"what's",142
"going",578
"justin",46
"selena",8
"birthday",178
"this",1638
"weekend",227
"rr",1
"blessing",11
"i've",208
"held",14
"up",1092
"really",444
"well",378
"tho",59
"gods",5
"scrimmage",2
"fri",14
"hope",340
"everyone",256
"has",468
"nice",251
"day",886
"charged",7
"positive",21
"energy",30
"its",428
"official",27
"am",478
"mrs",8
"washington",25
"black",74
"globe",6
"international",11
"will",1010
"competing",1
"in",3773
"bahamas",4
"big",246
"one",787
"thingsthatgetmepissed",1
"beliebers",7
"dumb",23
"stuff",99
"they",740
"trend",13
"altar",1
"reflect",6
"someday",10
"walk",65
"hospital",20
"corridor",2
"person",129
"pushing",16
"pole",4
"holding",17
"plastic",5
"bag",25
"love",1105
"dribble",1
"sturf",1
"sure",260
"ready",200
"next",330
"seasonrt",1
"source",22
"confirmed",4
"both",98
"adrian",3
"peterson's",1
"mcl",1
"acl",2
"torn",2
"aok",1
"meaning",14
"call",167
"about",917
"biznas",1
"discuss",10
"can",870
"wait",278
"til",32
"month",69
"early",109
"cup",39
"coffee",79
"hand",49
"busy",75
"week",302
"require",6
"lot",135
"focus",28
"school's",3
"coming",206
"d",224
"bye",30
"tried",48
"dish",2
"soap",2
"ring",14
"like",1217
"dawn",8
"or",731
"again",266
"fern",3
"tweeted",28
"battle",11
"defeat",10
"frustrate",2
"ruin",12
"thanks",860
"follow",460
"year",279
"got",532
"copy",23
"must",123
"say",302
"it",2845
"incredible",21
"work",440
"from",864
"as",704
"always",310
"mother",37
"tom",18
"jaclyn",1
"looks",125
"great",735
"lineup",11
"happening",36
"our",589
"community",40
"went",107
"better",306
"time",728
"yet",125
"i'm",1262
"still",388
"sleepy",8
"pair",17
"plants",2
"numich",1
"cats",24
"would",494
"huge",49
"could",272
"rebound",2
"ma'am",5
"probably",96
"shouldn't",17
"hold",36
"marry",13
"axford",2
"sign",44
"while",142
"his",363
"wife's",2
"labor",15
"online",53
"radio",42
"shows",45
"boy",70
"steve",18
"billirakis",1
"final",55
"table",24
"k",68
"omaha",3
"pretty",175
"raise",10
"jewelry",7
"an",662
"investment",2
"here",354
"tips",25
"guide",16
"guess",104
"no",771
"text",73
"buddies",4
"want",467
"sound",50
"intolerant",1
"but",1257
"pray",22
"god",157
"night",397
"none",15
"children",27
"grow",20
"north",25
