"","count"
"the",19490
"policy",58
"was",2267
"adopted",9
"after",651
"luke",8
"lamb",15
"of",7674
"greenfield",2
"ill",18
"received",66
"a",8837
"speeding",7
"ticket",17
"in",6530
"august",26
"from",1488
"an",1263
"offduty",1
"officer",81
"and",8829
"later",144
"videotaped",3
"same",156
"drinking",9
"before",335
"driving",61
"his",1559
"marked",6
"patrol",15
"car",89
"said",2527
"he",2307
"happy",41
"department",142
"took",141
"complaint",18
"seriously",14
"but",1476
"thinks",15
"is",2775
"meaningless",1
"cox",4
"hopes",35
"more",832
"pitching",14
"help",179
"coming",97
"very",197
"intelligent",3
"greens",9
"glorious",4
"leafy",1
"are",1322
"foods",22
"most",340
"missing",32
"modern",31
"diets",3
"i",1597
"want",207
"my",380
"kids",81
"to",9040
"eat",31
"their",913
"why",122
"because",388
"nutritionally",3
"high",184
"calcium",2
"magnesium",1
"iron",7
"potassium",1
"phosphorous",1
"zinc",1
"vitamins",2
"c",23
"e",20
"k",20
"they",1126
"crammed",3
"with",2568
"fiber",16
"folic",1
"acid",4
"chlorophyll",1
"many",281
"other",506
"micronutrients",1
"phytochemicals",1
"lundy",1
"some",511
"lawmakers",33
"on",2600
"house",195
"state",473
"government",146
"elections",17
"committee",55
"wanted",100
"percentage",19
"applied",11
"revenue",47
"horse",22
"racing",8
"slots",5
"rejected",17
"lundys",1
"amendment",21
"wednesday",122
"opt",8
"also",547
"for",3556
"roast",7
"turkey",17
"platter",5
"two",545
"thick",8
"whitemeat",1
"steaks",4
"still",296
"succulent",2
"under",184
"classic",27
"thickened",3
"gravy",5
"standard",22
"mashed",1
"potatoes",6
"our",380
"burger",15
"smaller",23
"than",530
"menu's",1
"usual",20
"halfpounders",1
"delivered",13
"good",319
"flavor",13
"leaner",1
"package",19
"raspberry",4
"pecan",1
"salad",14
"special",61
"grilled",13
"chicken",27
"worthy",8
"attempt",25
"at",2036
"ruthiestyled",1
"sparkle",1
"thumbs",5
"down",279
"however",80
"pale",8
"iceberg",2
"side",97
"all",647
"personality",14
"white",96
"bread",7
"jj",3
"hardy",1
"nick",26
"markakis",2
"hit",136
"consecutive",20
"solo",17
"homers",6
"baltimore",45
"eighth",23
"long",167
"outcome",10
"had",819
"been",636
"decided",50
"craig",13
"mcmillan",14
"considering",23
"those",320
"spending",61
"money",178
"against",237
"him",462
"grayson",3
"seemed",30
"revel",1
"news",114
"writing",27
"fundraising",15
"pitch",16
"must",99
"be",1490
"doing",117
"something",146
"right",233
"hawks",11
"played",83
"goalies",1
"cameron",12
"brosh",1
"eight",83
"saves",15
"matt",28
"geodeke",1
"florence",5
"baroque",2
"show",160
"paintings",10
"mainly",5
"th",149
"centuries",4
"largest",44
"collection",18
"such",241
"private",69
"hands",27
"united",66
"states",119
"that",3441
"may",252
"sound",46
"like",454
"small",118
"size",28
"as",1926
"crocker",2
"curator",3
"william",33
"breazeale",1
"notes",28
"have",1405
"lot",192
"wall",28
"power",92
"best",201
"putting",29
"eliyahu",1
"dabbah",2
"son",58
"rabbi",4
"mordechai",1
"shlita",1
"yeshivat",1
"keter",1
"torah",1
"lakewood",3
"playing",90
"baseball",37
"friday",128
"when",771
"ball",67
"struck",37
"neck",11
"there",551
"report",107
"bat",6
"cook",39
"ravioli",4
"according",188
"instructions",9
"drain",5
"set",141
"aside",22
"thats",24
"restaurants",38
"offering",30
"options",45
"beyond",37
"cardboardy",1
"dough",4
"oily",1
"pepperoni",1
"discs",2
"old",98
"technomic",1
"last",561
"major",71
"infrastructure",10
"upgrade",6
"verisign",1
"announced",67
"company",198
"it",2199
"would",697
"spend",30
"million",314
"boost",10
"capacity",13
"tenfold",1
"by",1331
"hairston",2
"along",109
"teammate",5
"justin",15
"turner",18
"responsible",21
"spurring",1
"tribute",10
"who",1160
"walked",39
"up",728
"root",8
"got",220
"mets",4
"board",137
"third",117
"parker",13
"consensus",6
"selection",24
"nfl's",6
"anniversary",8
"team",280
"new",682
"york",122
"daily",39
"commissioned",7
"poll",26
"name",78
"greatest",12
"players",107
"century",19
"landed",5
"no",511
"during",253
"altercation",2
"another",218
"man",149
"involved",47
"stabbed",5
"yearold",148
"fleeing",2
"if",679
"apple",25
"fulfills",1
"its",639
"destiny",3
"foreseen",1
"jobs",98
"will",1078
"dominate",4
"this",1204
"postpc",1
"era",31
"array",5
"iphones",2
"ipads",3
"possibly",19
"revolutionary",1
"television",29
"hinted",2
"apple's",4
"looming",6
"breakthrough",6
"tv",43
"interviews",14
"biographer",1
"walter",8
"isaacson",2
"restaurant",72
"going",282
"great",149
"thing",106
"madeira",3
"way",285
"which",588
"has",1192
"asleep",2
"since",209
"leatherbacks",1
"closed",41
"pat",14
"schontz",1
"former",160
"beach",55
"mayor",59
"should",210
"really",185
"bring",73
"action",42
"end",187
"town",73
"everything",78
"about",854
"situation",39
"temporary",11
"observers",7
"expect",48
"fickell",1
"interim",12
"coach",145
"only",351
"urban",21
"meyer",8
"or",976
"one",785
"stoops",2
"brothers",15
"someone",67
"else",47
"off",269
"wish",16
"list",73
"big",177
"names",28
"taking",66
"over",437
"next",199
"season",261
"proposal",42
"earned",33
"withering",2
"scorn",1
"dayton",10
"even",299
"gop",22
"unveiled",7
"democratic",35
"governor",38
"called",169
"conference",89
"blast",4
"republican",60
"leaders",49
"hearing",47
"thirdhand",2
"what",558
"secret",19
"meetings",24
"vikings",14
"described",35
"fooling",1
"around",190
"demanded",8
"upordown",1
"senate",68
"votes",24
"original",33
"plan",141
"security",75
"cameras",15
"installed",8
"usc",16
"continue",65
"trim",5
"overgrown",1
"trees",20
"blocking",5
"street",125
"lighting",5
"initiative",8
"university",165
"working",112
"city",390
"several",148
"years",466
"public",209
"safety",65
"capt",8
"david",67
"carlisle",3
"tucker",7
"south",111
"st",209
"louis",85
"county",241
"school",359
"district",133
"serving",36
"principal",20
"junior",38
"recently",53
"assistant",46
"superintendent",17
"helped",57
"grow",27
"curriculum",4
"professional",26
"development",71
"so",513
"teachers",52
"can",562
"work",272
"data",56
"integrated",3
"part",177
"instructional",2
"planning",25
"delivery",10
"time",493
"life",157
"he's",189
"inside",57
"let's",12
"face",66
"these",214
"arguments",10
"not",1171
"out",680
"concern",25
"adequate",10
"representation",3
"congress",37
"rooted",5
"ageold",1
"antiimmigrant",2
"sentiments",1
"spreading",2
"across",75
"nation",29
"receiving",14
"lone",10
"fir",3
"cemetery",9
"tour",38
"sat",25
"oyster",5
"fest",1
"bar",57
"jared",3
"mees",1
"grown",22
"children",122
"someday",3
"lounge",8
"hieroglyphics",1
"souls",1
"mischief",3
"crown",6
"room",104
"entrees",6
"get",407
"away",131
"carnivorous",1
"things",128
"little",173
"wobbly",3
"spaghetti",3
"carbonara",1
"bacon",12
"seems",40
"pallid",1
"without",120
"creaminess",2
"typically",21
"added",91
"eggs",14
"cheese",28
"poached",2
"ling",2
"cod",3
"sunchokes",2
"citrus",6
"although",92
"delicately",3
"timed",2
"textured",1
"didn't",185
"add",58
"anything",78
"particularly",36
"interesting",27
"fish",27
"isaac",1
"declined",39
"disclose",11
"any",266
"financial",76
"estimates",13
"saying",82
"them",426
"told",196
"officials",183
"total",50
"cost",74
"earlier",81
"johnnycake",1
"elementary",19
"block",50
"craigmont",1
"road",142
"both",196
"directions",10
"error",9
"reds",7
"win",118
"zack",1
"cozart",1
"singled",4
"dolis",1
"then",298
"threw",18
"wildly",5
"first",557
"base",41
"chris",53
"heisey's",1
"sacrifice",11
"rolen",2
"followed",40
"fly",16
"deep",34
"field",81
"logan",6
"ondrusek",1
"pitched",16
"executive",88
"director",154
"brian",30
"livingston",4
"members",115
"support",102
"sb",14
"bill",128
"doesn't",91
"force",76
"officers",57
"focus",48
"immigration",22
"issues",66
"simply",38
"permits",10
"determine",27
"individual's",1
"status",24
"choose",21
"do",449
"required",48
"develop",14
"reasonable",8
"suspicion",9
"careers",7
"real",80
"estate",38
"problem",56
"eagles",10
"until",158
"air",51
"takes",57
"runway",5
"ground",53
"start",126
"running",76
"trail",22
"you",938
"your",303
"snares",1
"getting",113
"caught",26
"killed",58
"strader",1
"devils",7
"wasted",4
"lead",112
"period",65
"recovered",6
"matchup",5
"philadelphia",28
"east",77
"semifinals",7
"stephen",13
"gionta",1
"scored",59
"regulation",6
"kansas",32
"crist",5
"having",80
"graduated",19
"notre",10
"dame",8
"immediate",26
"eligibility",9
"table",38
"considered",48
"wisconsin",8
"offensive",31
"coordinator",16
"paul",63
"chryst",1
"named",52
"head",98
"pitt",5
"weis",3
"abruptly",3
"left",173
"florida",40
"where",319
"reunited",2
"hardly",4
"surprising",8
"messaging",3
"we've",65
"three",332
"thursday",115
"clearly",29
"designed",31
"convey",2
"we",1003
"acquiring",5
"credibility",7
"marketplace",3
"absolutely",12
"useless",2
"absence",13
"products",37
"matched",11
"claim",24
"we're",115
"making",112
"now",347
"competitive",14
"par",7
"guys",67
"mountaineer",1
"biggest",45
"surprise",19
"draft",48
"through",257
"picks",21
"seattle",13
"opting",3
"west",95
"virginia",26
"outside",84
"linebacker",9
"bruce",17
"irvin",2
"fantastic",6
"passrush",1
"ability",33
"everydown",1
"player",101
"comes",71
"character",24
"concerns",49
"blanton",4
"projected",14
"sixthrounder",1
"nfldraftscoutcom",1
"it's",574
"hoot",1
"black",66
"duck",9
"made",313
"d",18
"scott",42
"thank",15
"column",18
"tax",112
"breaks",14
"disney",12
"nascar",6
"started",106
"business",167
"own",136
"did",249
"owners",36
"know",225
"none",30
"us",427
"asked",127
"taxpayers",18
"kind",87
"stuff",41
"ticks",2
"hardworking",3
"americans",50
"james",44
"used",128
"existing",20
"resources",29
"replace",17
"laptops",2
"projector",1
"aguilera",1
"camera",19
"flash",5
"drives",6
"held",84
"teachers'",4
"accumulated",3
"gone",44
"overheard",1
"probably",55
"lucky",9
"hernandez",1
"winning",49
"streak",26
"tigers",14
"lineup",19
"behind",94
"count",24
"think",229
"better",155
"everybody",31
"tired",8
"idea",58
"constant",7
"war",51
"people",491
"dying",2
"i'm",167
"just",550
"stand",42
"watch",44
"cardinal",6
"o'brien",6
"mr",63
"murphy",4
"mistaken",2
"look",121
"forward",71
"statewide",7
"referendum",10
"issue",79
"vote",67
"november",38
"cancel",3
"murphy's",2
"sasha",3
"male",15
"spoken",6
"day",289
"fierce",3
"storm",15
"uprooted",1
"tree",23
"zeller",1
"her",630
"year",513
"helm",7
"could",386
"envision",1
"initial",19
"hindsight",2
"chief",85
"steve",29
"hare",2
"w",26
"cheeseburger",1
"promotion",3
"priced",12
"too",182
"steep",4
"discount",7
"especially",51
"sandwich",7
"beef",17
"ounces",8
"dave's",2
"hot",51
"'n",2
"juicy",1
"prosecutors",43
"peter",21
"limone",2
"spent",67
"prison",50
"being",230
"framed",4
"fbi",24
"murder",23
"commit",7
"placed",20
"probation",14
"massachusetts",10
"allegedly",11
"loansharking",1
"gambling",13
"ring",17
"say",223
"younger",22
"dinunzio",1
"limone's",1
"successor",6
"inclined",2
"speculate",3
"consolidation",1
"market",121
"industry",61
"feel",82
"comfortable",19
"committed",22
"we'll",27
"here",187
"successful",29
"financially",11
"consistently",10
"able",97
"deliver",15
"value",45
"customers",56
"employees",61
"shareholders",10
"aren't",37
"ultimately",19
"won't",56
"read",40
"teenager",6
"suggests",13
"seconds",32
"eye",17
"roll",20
"pretty",71
"circle",12
"f",9
"spring",69
"break",43
"camps",9
"march",91
"per",108
"person",72
"plus",41
"women's",19
"weekends",12
"group",202
"rentals",4
"four",239
"summer",81
"camp",23
"sessions",16
"scheduled",47
"june",63
"july",73
"aug",21
"enrollment",14
"limited",28
"boys",47
"girls",36
"age",65
"full",90
"alert",8
"port",15
"authority",27
"exececutive",1
"christopher",15
"ward",11
"incident",25
"occurred",11
"contract",51
"workers",80
"pulled",26
"radiation",4
"monitor",5
"reactor",1
"core",14
"plant",56
"shut",21
"april",102
"refueling",1
"maintenance",9
"marleyfest",1
"honors",13
"late",100
"music",69
"legend",8
"bob",35
"marley",1
"birthday",15
"weekend",49
"complementary",3
"alternative",23
"medical",95
"treatments",11
"much",258
"aromatherapy",1
"anecdotal",1
"rats",2
"mice",2
"human",47
"studies",36
"difficult",40
"generalize",1
"large",89
"populations",7
"duward",1
"prewitt",1
"jr",28
"appraiser",1
"northland",1
"research",55
"corp",30
"sees",11
"hand",47
"second",187
"job",144
"home",290
"depot",3
"cleveland",117
"heights",27
"means",55
"dayton's",1
"veto",7
"stands",15
"vetoed",1
"legalized",3
"powerful",14
"consumer",32
"fireworks",3
"rockets",4
"firecrackers",2
"concerned",27
"move",97
"cause",32
"injuries",50
"fires",8
"republicans",39
"won",93
"tuesday",127
"acknowledged",15
"tough",46
"repeal",6
"health",177
"care",113
"law",158
"obama",82
"effort",41
"democrats",44
"believe",70
"patients",40
"insurance",69
"coverage",24
"preexisting",3
"conditions",21
"red",68
"chili",5
"peppers",10
"sept",20
"pepsi",4
"center",221
"aftermath",7
"talked",25
"outlook",8
"businesses",54
"burned",3
"talented",10
"step",53
"dedication",5
"leadership",21
"motivation",4
"abernethy",1
"owned",29
"oregon",100
"dan",19
"fowler",4
"inkind",1
"contribution",5
"fact",51
"nearly",95
"percent",367
"indiana",13
"require",26
"postsecondary",5
"education",88
"ryan",39
"o'neal's",1
"tatum",1
"redmond",3
