"","count"
"growing",44
"up",1049
"as",2143
"an",1084
"aspiring",2
"musical",22
"artist",17
"in",6110
"detroit",3
"ware",5
"naturally",21
"became",44
"part",190
"of",8887
"motown",4
"records",28
"which",725
"was",2730
"founded",5
"the",18497
"city",103
"he",1323
"approached",10
"manhood",1
"spring",51
"isley",1
"brothers'",1
"recording",9
"got",267
"to",10623
"have",2233
"you",2922
"back",482
"wrote",55
"with",2909
"ivy",6
"hunter",3
"and",11009
"steve",18
"bowden",1
"placed",35
"both",221
"rb",3
"pop",35
"singles",3
"charts",9
"after",467
"its",659
"release",39
"on",2780
"imprint",3
"tamla",1
"but",1952
"his",1048
"first",517
"major",50
"hit",48
"a",9005
"writer",30
"came",202
"four",96
"tops'",1
"just",991
"seven",36
"numbers",32
"can",995
"straighten",1
"out",1097
"my",2632
"life",370
"cowritten",1
"pam",3
"sawyer",1
"released",55
"single",77
"reached",29
"top",127
"ten",35
"early",95
"not",1677
"working",121
"exclusively",6
"for",3604
"either",90
"during",153
"collaborated",2
"ike",2
"tina",1
"turner",2
"cowriting",1
"six",51
"songs",41
"their",963
"album",51
"'nuff",1
"said",349
"that",4513
"fall",66
"united",52
"artists",23
"also",557
"appeared",17
"himself",66
"contracted",3
"selftitled",2
"debut",14
"label",19
"tikkun",1
"chatzot",1
"i",7608
"sprayed",2
"it",4038
"hungry",13
"gelato",3
"flavors",5
"almond",4
"gingerbread",2
"vanilla",21
"total",39
"sale",18
"is",4319
"expected",27
"bring",77
"around",319
"million",51
"if",1083
"local",103
"elected",6
"officials",17
"were",774
"obligated",2
"condemn",2
"property",37
"private",28
"entitys",1
"development",52
"project",81
"this",2581
"would",842
"be",2046
"innovation",5
"make",501
"possession",2
"title",33
"purely",6
"matter",96
"political",70
"influence",17
"bill",36
"failed",18
"subcommittee",1
"whose",38
"unanimous",1
"decision",48
"apparently",42
"responsive",1
"oppositions",1
"argument",14
"right",343
"someone",137
"able",142
"take",311
"elses",4
"thru",2
"exercise",25
"eminent",4
"domain",14
"so",1638
"they",1469
"develop",13
"amounts",9
"giving",56
"influential",7
"parties",24
"ability",30
"select",12
"some",853
"parcel",5
"say",340
"widow",4
"browns",7
"place",232
"might",191
"suit",23
"purposes",11
"avoid",30
"paying",22
"fair",30
"market",56
"price",50
"finally",105
"dropped",23
"at",1698
"feet",45
"cup",49
"small",137
"fresh",45
"mozzarella",7
"balls",9
"haved",1
"or",1453
"regular",31
"cut",92
"into",624
"inch",16
"cubes",2
"me",1344
"are",1904
"gross",9
"used",254
"brick",7
"way",438
"happy",110
"result",46
"oz",12
"columbus",3
"min",3
"meantime",10
"am",482
"looking",158
"forward",60
"more",938
"'normal'",1
"week",304
"next",267
"doesn't",83
"include",49
"time",911
"away",214
"from",1465
"circuit",3
"last",382
"had",1064
"three",182
"day",502
"retreat",3
"useful",23
"broke",24
"rhythm",4
"know",576
"it's",439
"pathetic",4
"stalk",2
"furniture",13
"do",878
"think",442
"need",305
"set",166
"realistic",9
"doable",2
"goals",21
"myself",179
"weeks",145
"these",499
"two",409
"lines",33
"one",1320
"must",135
"we",1694
"dinner",62
"n",16
"e",24
"g",21
"r",12
"l",16
"s",81
"favourite",26
"caribbean",5
"restaurant",22
"wellin",1
"us",529
"especially",74
"like",991
"necklace",5
"because",598
"new",580
"color",73
"combo",8
"obsession",8
"love",420
"orange",13
"light",111
"blue",61
"add",138
"milk",30
"egg",10
"mix",46
"again",250
"until",204
"smooth",31
"saltalamacchia",1
"c",59
"tear",11
"down",336
"what",1062
"keeps",12
"there",952
"william",16
"t",15
"braithwaite",1
"lawyerstudent",1
"basic",34
"program",45
"who",813
"went",194
"join",38
"loyola",1
"law",64
"faculty",8
"while",335
"somehow",27
"managed",22
"get",717
"invited",12
"him",471
"before",387
"escaped",3
"st",69
"johns",4
"college",43
"annapolis",1
"night",180
"dude",6
"bar",53
"envelope",5
"give",175
"bartender",3
"sex",38
"tape",18
"turns",34
"wife",54
"swap",11
"been",817
"telling",38
"girl",94
"about",1175
"remember",143
"ratner",9
"fast",39
"times",170
"ridgemont",1
"high",141
"looked",91
"only",509
"hunched",2
"over",494
"told",140
"doctor",47
"has",972
"lazy",13
"seventyfour",1
"percent",31
"publishers",19
"now",595
"fully",29
"engaged",6
"implementing",3
"digital",28
"versions",13
"magazines",17
"books",145
"maintain",16
"separate",22
"operations",17
"print",21
"publishing",25
"believe",157
"additions",4
"will",1106
"change",113
"normal",41
"printed",15
"publications",5
"copyright",9
"control",50
"most",415
"dominant",3
"management",23
"issue",70
"contrast",13
"consumers",8
"insist",7
"freedom",36
"share",90
"content",46
"friends",169
"family",200
"colleagues",4
"expect",30
"shared",20
"among",45
"smart",17
"phones",6
"tablets",3
"ereaders",1
"issues",64
"facing",13
"industry",52
"suggests",14
"inherent",3
"conflict",10
"between",167
"subscription",7
"tradition",18
"particularly",29
"newspapers",7
"consumer",9
"insistence",1
"multimedia",2
"access",29
"create",81
"substantial",5
"works",63
"okay",47
"enough",188
"story",190
"older",30
"k",23
"girls",77
"live",119
"fairly",15
"loose",13
"style",52
"kourtney",1
"onagainoffagain",1
"her",1062
"baby",85
"daddy",15
"scott",16
"kim",5
"occasionally",13
"dragging",2
"hunk",4
"spend",55
"nightno",1
"shame",12
"television",12
"guess",67
"im",278
"outmoded",1
"sponsorship",4
"manager",16
"sponsor",7
"chasing",8
"compassion",11
"pasta",15
"roller",2
"then",602
"want",376
"invest",7
"client",12
"wanted",159
"too",344
"since",234
"she",889
"never",296
"tried",71
"things",386
"expert",13
"indian",25
"roti",1
"maker",6
"roll",28
"paper",97
"thin",14
"needed",76
"began",60
"rolling",22
"sure",231
"your",946
"draws",5
"reader",27
"rather",115
"than",519
"aims",3
"points",32
"should",270
"encourage",12
"collaboration",6
"idea",133
"generation",19
"focusing",9
"differences",8
"being",420
"adversarial",1
"community",72
"spaces",15
"living",73
