"","count"
"q",48
"peter",20
"how",335
"much",249
"did",264
"the",19241
"layoff",3
"contribute",11
"to",8895
"slow",16
"start",140
"i",1627
"think",247
"devils",13
"had",799
"first",490
"shots",42
"and",8702
"when",797
"you",941
"were",763
"back",295
"where",326
"maybe",59
"in",6796
"game",333
"was",2348
"it",2165
"of",7646
"second",186
"period",49
"or",957
"at",2166
"what",586
"point",139
"jason",30
"mauk",2
"a",8848
"spokesman",76
"for",3426
"prosb",1
"group",146
"building",114
"better",171
"ohio",111
"said",2587
"ad",14
"is",2928
"scare",6
"tactic",1
"he",2319
"issue",96
"would",753
"give",114
"local",144
"government",105
"officials",163
"more",927
"control",67
"over",416
"their",906
"personnel",10
"costs",56
"allowing",22
"them",492
"keep",119
"safety",43
"forces",16
"other",530
"public",208
"workers",75
"on",2716
"job",148
"really",207
"don't",249
"expect",40
"make",269
"than",602
"most",358
"johnson",55
"i'm",181
"happy",46
"some",544
"people",462
"bought",26
"my",468
"products",23
"that",3527
"way",263
"few",158
"will",1070
"have",1403
"very",233
"nice",37
"design",33
"shirt",7
"hoodie",2
"show",161
"support",98
"no",544
"never",155
"guess",9
"faith",18
"question",54
"lord",9
"happened",41
"reason",55
"deal",97
"with",2604
"michael",60
"anthony",29
"gramercy",1
"tavern",4
"new",733
"york",118
"as",1886
"part",184
"her",679
"august",33
"birthday",12
"festivities",4
"stella",4
"hosted",8
"an",1188
"annual",64
"diva",1
"party",69
"attracted",7
"rainbow",5
"coalition",13
"city's",39
"powerful",16
"women",101
"who",1061
"networked",3
"sang",5
"karaoke",2
"style",22
"good",327
"time",519
"while",271
"bash",3
"hailed",3
"opportunity",39
"friends",77
"got",228
"chance",51
"pay",121
"tribute",5
"she",753
"always",127
"managed",15
"turn",60
"around",179
"this",1225
"power",73
"deals",14
"brokered",1
"business",195
"relationships",7
"longtime",25
"friendships",2
"launched",21
"columbus",30
"state's",42
"starting",79
"quarterback",34
"against",216
"colorado",38
"saturday",122
"could",372
"be",1567
"guy",66
"threw",22
"two",539
"passes",21
"mattered",4
"miami",24
"one",852
"intercepted",2
"during",248
"his",1525
"plays",33
"field",107
"lost",87
"football",76
"three",343
"times",126
"arrangements",5
"mcgorray",1
"hanna",3
"lakewood",9
"european",30
"airlines",20
"are",1404
"required",39
"by",1331
"eu",6
"policy",51
"accommodate",7
"stranded",1
"passengers",20
"even",300
"if",646
"flights",17
"canceled",14
"bad",61
"weather",30
"us",446
"house",174
"feed",8
"customers",54
"only",352
"cancellation",1
"airline's",1
"fault",8
"such",215
"mechanical",6
"breakdown",4
"crew",13
"shortage",2
"creeks",3
"burn",11
"area",150
"flows",5
"right",242
"into",485
"strontia",1
"springs",7
"reservoir",5
"dave",23
"bennett",5
"water",127
"resource",10
"project",73
"manager",79
"denver",30
"we",1093
"might",140
"get",408
"slug",1
"ash",4
"sediment",1
"our",423
"foothills",2
"treatment",44
"plant",58
"it's",566
"something",148
"can",566
"work",267
"but",1577
"eyes",26
"swimming",19
"speed",15
"estimated",18
"brisk",3
"knots",1
"they",1187
"spawn",1
"warm",16
"ocean",20
"currents",2
"throughout",51
"year",556
"before",308
"last",536
"saturday's",13
"loss",46
"i'd",45
"heard",43
"about",920
"watched",14
"smart",24
"he's",180
"worldly",2
"creative",14
"whipsmart",1
"commands",2
"respect",23
"players",122
"i've",80
"interviewed",9
"him",421
"couple",79
"runup",1
"postseason",11
"games",163
"past",92
"years",473
"saw",64
"up",682
"close",88
"watching",32
"has",1216
"total",34
"command",6
"program",141
"all",675
"guys",79
"fights",4
"safe",47
"including",200
"series",91
"men",69
"intricate",1
"subway",6
"fight",50
"takes",53
"place",181
"both",203
"inside",44
"claustrophobic",1
"train",18
"cars",38
"briefly",11
"top",138
"there",581
"isn't",80
"dialogue",8
"doesn't",101
"bother",5
"stoic",2
"actor",8
"can't",93
"say",263
"write",21
"statham",1
"says",309
"words",41
"that's",221
"end",170
"getting",125
"trying",102
"coach",158
"bench",15
"williams",44
"lot",186
"player",81
"please",11
"take",265
"saying",86
"gossip",2
"girl",27
"big",193
"reset",1
"change",83
"everything",63
"going",322
"forward",65
"upper",10
"east",77
"side",90
"cliffhanger",1
"blair",1
"waldorf",1
"chooses",3
"between",183
"life",157
"lawsuit",26
"filed",44
"seeking",26
"medical",85
"monitoring",5
"regular",39
"testing",13
"many",277
"residents",70
"separate",32
"class",67
"action",56
"also",597
"damages",4
"furthermore",1
"maddux",2
"turned",54
"pioneering",2
"winemaking",1
"family",174
"largely",24
"responsible",16
"showing",28
"convincing",5
"emulations",1
"port",24
"made",309
"california",82
"ficklins",2
"madera",3
"county",319
"been",670
"making",115
"portstyle",1
"wines",16
"since",188
"drawing",10
"critical",26
"praise",5
"rich",32
"balanced",13
"releases",5
"from",1539
"pawnee",1
"tawny",1
"grew",41
"grapes",5
"wine",42
"input",6
"appellation",2
"label",8
"day",286
"center",199
"open",104
"fuji",1
"digital",10
"d",27
"cameras",11
"tickets",38
"obtained",6
"donating",5
"virginia",18
"swung",6
"dramatically",6
"democratic",62
"president",229
"took",150
"officeso",1
"so",570
"romney",49
"aides",7
"suggest",15
"state",489
"become",89
"linchpin",1
"national",154
"path",18
"victory",47
"adam",13
"venckauskas",1
"senior",78
"university",142
"central",57
"florida",36
"winner",25
"hgtv's",1
"urban",22
"oasis",1
"giveaway",3
"prize",18
"luxury",8
"apartment",29
"residences",5
"w",27
"manhattan's",3
"financial",83
"district",141
"valued",7
"million",320
"onebedroom",1
"squarefoot",11
"fully",16
"furnished",2
"decorated",6
"designer",8
"vern",1
"yip",3
"includes",61
"acura",2
