"","count"
"how",742
"are",1626
"you",5530
"btw",36
"thanks",902
"for",3818
"the",9237
"rt",861
"gonna",214
"be",1899
"in",3693
"dc",47
"anytime",25
"soon",211
"love",1021
"to",7682
"see",640
"been",454
"way",358
"too",589
"long",194
"when",810
"meet",121
"someone",224
"special",70
"you'll",81
"know",806
"your",1675
"heart",96
"will",967
"beat",56
"more",617
"rapidly",2
"and",4249
"smile",54
"no",758
"reason",57
"they've",5
"decided",19
"its",369
"fun",216
"if",1055
"i",7203
"don't",737
"so",1698
"tired",78
"d",234
"played",43
"lazer",1
"tag",11
"ran",19
"a",6081
"lot",114
"ughh",1
"going",575
"sleep",126
"like",1209
"minutes",73
"words",85
"from",805
"complete",27
"stranger",9
"made",181
"my",2804
"birthday",161
"even",241
"better",293
"first",312
"cubs",8
"game",285
"ever",254
"wrigley",5
"field",33
"is",3667
"gorgeous",28
"this",1592
"perfect",91
"go",740
"get",1085
"another",163
"day",889
"off",379
"skool",5
"due",33
"wonderful",57
"snow",30
"wakes",2
"me",2074
"updamn",1
"thing",222
"i'm",1249
"coo",2
"jus",23
"at",1877
"work",416
"hella",9
"r",108
"u",756
"cali",9
"new",686
"sundrop",1
"commercial",23
"hehe",15
"sight",7
"we",1311
"need",526
"reconnect",2
"week",291
"always",261
"wonder",68
"guys",231
"on",2751
"auctions",3
"shows",43
"learned",25
"talk",162
"fast",47
"all",1235
"hear",139
"djsosnekspqnslanskam",1
"dammnnnnn",1
"what",1059
"catch",49
"such",110
"great",750
"picture",46
"green",35
"shirt",28
"totally",75
"brings",21
"out",1076
"eyes",66
"desk",19
"put",140
"together",76
"room",95
"set",76
"up",1130
"oh",334
"boy",67
"doing",202
"it",2912
"beauty",17
"brainstorming",3
"alchemy",1
"office",68
"with",1731
"sally",3
"walker",11
"looking",281
"band",74
"blog",49
"month",67
"anyone",202
"interested",47
"packing",11
"quick",31
"move",55
"down",284
"street",51
"only",434
"had",380
"some",602
"movers",1
"ford",9
"focus",22
"hatchback",1
"according",8
"national",37
"retail",6
"federation",2
"billion",6
"was",1212
"spent",26
"mothersday",2
"last",373
"year",247
"tragedy",7
"of",3608
"life",327
"not",1279
"that",2399
"ends",19
"but",1211
"wait",264
"begin",27
"wm",1
"lewis",5
"skating",2
"come",377
"by",613
"check",184
"movie",96
"eat",94
"dinner",78
"top",81
"times",87
"ice",32
"rink",3
"watch",176
"mailbox",2
"tommorows",1
"good",1006
"questions",37
"brand",26
"judged",1
"based",18
"website",60
"ambassador",4
"care",89
"others",50
"think",517
"save",47
"yourself",76
"mental",10
"energy",27
"instead",53
"can",918
"used",84
"push",9
"towards",11
"success",44
"ron",13
"artest",3
"interview",31
"possible",32
"die",32
"laughter",6
"linda",3
"just",1468
"looked",33
"sched",1
"have",1661
"hustle",1
"back",616
"chula",2
"pm",190
"meetings",18
"time",739
"lunch",71
"do",995
"every",189
"fri",7
"bum",7
"squad",4
"lets",60
"shout",53
"ninja",7
"winning",34
"proud",71
"sitting",45
"those",217
"stairs",11
"x",50
"factor",8
"now",833
"boys",72
"inspiration",16
"xx",17
"maybe",127
"other",183
"can't",469
"slow",29
"right",483
"across",41
"state",58
"line",65
"about",891
"exhaust",1
"leak",1
"arrrgh",1
"reading",86
"magazine",16
"cheers",27
"tables",7
"sold",23
"mystique",1
"masquerade",1
"ball",28
"make",452
"one",819
"might",127
"help",211
"feel",263
"alternative",5
"scream",8
"nonsense",8
"dumb",28
"machine",17
"ya",137
"ik",5
"never",331
"asked",45
"him",255
"follow",501
"mentioned",9
"once",76
"tweets",92
"didnt",23
"anything",112
"else",102
"talking",94
"tonight",459
"forward",135
"piece",32
"next",302
"jon",9
"small",52
"market",31
"baseball",38
"knowfor",1
"sing",23
"comes",70
"tomorrow",265
"seems",52
"they",664
"thought",164
"idea",91
"over",304
"sunday",88
"brunch",14
"swell",3
"ff",58
"awfully",2
"company",35
"longer",33
"live",208
"find",156
"persons",4
"oliver",1
"wendell",1
"holmes",2
"list",62
"women",59
"nice",205
"watched",46
"whole",92
"series",44
"loved",66
"julia",9
"her",355
"mom",106
"erica",1
"badass",4
"gop",13
"obama",44
"gay",29
"marriage",23
"stance",1
"he",564
"flipflopped",1
"really",476
"want",482
"use",180
"romney",17
"as",683
"presidential",6
"candidate",11
"then",312
"kick",30
"fight",46
"goes",71
"lopsided",1
"upset",19
"does",158
"happen",69
"wow",123
"nothing",161
"stress",18
"balls",11
"or",699
"keg",5
"different",69
"crew",19
"these",164
"party",117
"william",8
"davis",10
"attorney",2
"says",105
"client",15
"plead",1
"insanity",3
"faces",8
"firstdegree",1
"murder",9
"charge",16
"woman's",4
