"","count"
"there's",129
"a",8803
"selfevident",1
"truth",12
"about",879
"ballplayers",2
"with",2611
"mustaches",4
"love",86
"talking",32
"and",8830
"sometimes",51
"they",1162
"get",459
"nostalgic",3
"i",1595
"was",2352
"good",348
"friends",71
"dwight",5
"evans",15
"he's",186
"got",212
"big",197
"one",774
"said",2524
"dennis",13
"eckersley",2
"hall",75
"of",7579
"fame",17
"reliever",8
"who",1144
"now",377
"works",57
"as",1856
"an",1168
"analyst",20
"on",2621
"boston",18
"red",68
"sox",9
"broadcasts",3
"hasn't",38
"shaved",2
"his",1614
"mustache",3
"since",228
"when",836
"he",2375
"broke",37
"out",704
"clippers",9
"in",6829
"the",19752
"wake",9
"new",700
"year's",55
"eve",9
"party",79
"crazy",9
"night",168
"know",233
"what",538
"mean",34
"it",2184
"has",1264
"endured",8
"because",391
"marital",3
"relations",19
"it's",544
"my",434
"favorite",48
"features",27
"him",435
"wife",68
"jennifer",10
"people",486
"need",166
"to",9023
"be",1489
"comfortable",19
"idea",63
"that",3446
"there",581
"are",1424
"gay",22
"world",138
"have",1493
"right",258
"just",487
"like",456
"everyone",61
"else",41
"wilson",27
"been",666
"working",102
"streets",29
"for",3551
"more",838
"than",558
"year",610
"you're",90
"local",123
"food",117
"trucks",15
"pretty",68
"much",244
"seems",47
"dog",39
"years",495
"keeps",15
"her",660
"eyes",29
"peeled",7
"likeminded",2
"mobile",11
"kitchenseateries",1
"popping",3
"up",707
"around",187
"metro",23
"she",783
"spots",19
"types",17
"name",95
"into",497
"phone",59
"so",515
"can",619
"look",115
"massabielle",1
"dr",43
"christie",56
"hoped",17
"jessica",13
"rogers",5
"law",150
"would",715
"act",49
"powerful",13
"deterrent",1
"enraged",3
"drivers",18
"cant",17
"keep",121
"their",919
"cool",20
"risk",41
"seriously",15
"injuring",1
"passengers",13
"or",997
"other",536
"motorists",11
"hakim",1
"first",471
"refusal",4
"removed",15
"from",1484
"privatization",2
"proposal",40
"causing",5
"some",546
"prospective",5
"bidders",3
"drop",22
"arrival",8
"warmer",4
"temperatures",8
"tempo",5
"fighting",27
"quickening",1
"recent",72
"days",169
"wednesday",103
"nato",6
"force",56
"reported",66
"deaths",9
"two",623
"service",117
"members",122
"explosion",7
"afghanistans",1
"east",69
"which",599
"borders",7
"pakistans",1
"tribal",5
"areas",49
"used",136
"springboard",1
"attacks",15
"by",1344
"insurgents",5
"is",2800
"expected",86
"focus",52
"coming",94
"months",130
"deployed",3
"primarily",6
"made",301
"americans",42
"others",94
"will",1082
"ask",49
"why",122
"we",1067
"don't",277
"leave",51
"immediately",44
"answer",31
"also",615
"clear",70
"must",79
"give",111
"afghanistan",23
"opportunity",60
"stabilize",2
"otherwise",19
"our",419
"gains",11
"could",429
"lost",115
"alqaida",4
"establish",13
"itself",24
"once",109
"commanderinchief",1
"refuse",4
"let",74
"happen",44
"abend",1
"gallery",4
"tigers",16
"missed",34
"chance",58
"against",232
"miguel",5
"cabrera",4
"flied",1
"track",42
"hernandez",7
"then",280
"walked",23
"next",198
"hitters",11
"load",10
"bases",11
"full",77
"count",26
"alex",17
"avila",4
"grounded",7
"second",199
"but",1542
"lester",3
"grinspoon",1
"associate",12
"professor",28
"emeritus",5
"psychiatry",2
"at",2119
"harvard",7
"medical",87
"school",319
"article",10
"marijuana",20
"day",273
"seen",70
"wonder",15
"drug",55
"penicillin",1
"s",93
"remarkably",3
"nontoxic",1
"wide",28
"range",35
"therapeutic",2
"applications",14
"column",13
"los",58
"angeles",49
"times",137
"ncaa",31
"form",25
"chart",7
"done",105
"john",108
"auka",1
"field",104
"news",98
"ducks",23
"finishing",10
"th",164
"men's",16
"meet",51
"doesn't",89
"mention",23
"guyota",1
"this",1198
"thing",95
"started",102
"small",117
"easy",52
"exploded",6
"joining",5
"mccormac",1
"am",171
"approaching",5
"decision",78
"total",42
"impartiality",1
"following",44
"strict",4
"due",39
"process",78
"hunt",13
"told",175
"lawmakers",25
"january",45
"cache",2
"text",15
"messages",9
"emails",9
"published",22
"leveson's",1
"inquiry",6
"tuesday",117
"suggested",21
"murdoch's",1
"side",83
"whole",47
"time",508
"drive",66
"easier",9
"ride",28
"shotgun",4
"go",253
"off",272
"power",96
"lunch",30
"discuss",19
"spending",51
"your",331
"money",175
"business",162
"meeting",71
"taxing",4
"earnings",22
"funeral",14
"few",155
"later",132
"stormed",3
"middle",58
"vowing",1
"revenge",4
"whoever",5
"killed",50
"show",153
"louis",89
"respect",18
"pastor",6
"urged",16
"them",385
"if",664
"anybody",16
"here",195
"feels",18
"retaliating",1
"forget",22
"according",174
"sugarman",1
"surviving",4
"third",133
"month",144
"after",657
"surgery",27
"without",152
"setback",4
"critical",26
"peterson",7
"that's",199
"athletes",14
"acl",3
"most",322
"likely",60
"push",21
"too",221
"hard",93
"tear",10
"ligament",4
"before",391
"had",856
"enough",122
"strengthen",4
"its",684
"own",160
"pm",201
"marchers",2
"expressing",7
"lot",202
"traditional",34
"may",282
"themes",5
"they're",87
"addressing",5
"jobs",91
"justice",48
"immigrant",7
"rights",49
"mixed",18
"occupy's",1
"antiwall",1
"street",118
"criticisms",1
"until",155
"met",49
"knight",11
"brothers",20
"kevin",27
"jon",13
"usa",21
"volleyball",7
"camp",39
"chicago",61
"last",560
"july",54
"convinced",6
"mother",59
"diane",4
"harris",21
"come",186
"live",76
"ballwin",2
"continue",78
"playing",93
"st",215
"denville",1
"route",38
"reopened",4
"both",198
"directions",6
"clares",1
"hospital",66
"previously",37
"reachable",1
"only",357
"military",28
"vehicles",24
"high",192
"water",113
"levels",29
"accessible",9
"gayle",2
"noted",37
"another",226
"similarity",1
"between",172
"seau",6
"duerson",1
"were",765
"achievers",2
"leaders",51
"spokesman",51
"ryan",45
"o'doherty",1
"did",265
"not",1097
"comment",52
"detail",12
"emailed",6
"statement",70
"rawlingsblake",2
"constantly",14
"evaluating",7
"leadership",34
"all",687
"city",373
"agencies",24
"going",308
"demand",38
"results",41
"hey",15
"jim",52
"ginger",5
"yes",32
"watson",4
"chose",15
"play",220
"greenbrier",3
"several",136
"ago",130
"replaced",16
"legendary",10
"sam",13
"snead",1
"pro",32
"such",196
"felt",52
"obligation",6
"skipped",5
"us",436
"open",125
"fair",41
"dc",17
"united",62
