"","count"
"efraimson",2
"is",2776
"no",527
"ordinary",5
"track",40
"freshman",17
"her",740
"mother",59
"chantel",1
"runs",73
"triathlons",1
"and",8676
"ironmans",1
"was",2316
"an",1280
"accomplished",8
"middle",46
"school",324
"runner",6
"who",1138
"earlier",76
"this",1160
"year",589
"finished",38
"third",103
"at",2072
"the",19607
"class",74
"a",8700
"state",486
"cross",17
"country",94
"meet",65
"negotiations",16
"between",144
"tricounty",2
"township",39
"broke",29
"down",261
"more",802
"than",557
"ago",167
"when",813
"agreement",40
"over",416
"terms",36
"of",7731
"project",102
"could",355
"not",1139
"be",1538
"reached",45
"filed",46
"builders",6
"remedy",1
"lawsuit",25
"against",248
"in",6873
"january",51
"officials",167
"st",259
"louis",116
"public",202
"schools",106
"are",1394
"investigating",15
"'severe",1
"allegations",18
"that",3392
"staff",75
"herzog",2
"elementary",21
"violated",12
"testing",17
"procedures",12
"last",505
"on",2679
"science",29
"portion",14
"missouri",64
"assessment",10
"program",129
"restaurant",60
"threw",22
"itself",36
"oneyear",4
"birthday",18
"party",82
"aug",17
"with",2562
"live",76
"music",91
"big",201
"tent",9
"even",329
"without",117
"hoopla",1
"it's",566
"nice",35
"to",8996
"see",238
"newcomer",6
"breezily",1
"maintains",3
"its",679
"cachet",1
"these",178
"tricky",3
"times",135
"delay",12
"decisions",31
"grief",8
"can",641
"cloud",9
"thought",98
"processes",2
"people",490
"make",287
"abrupt",2
"may",277
"regret",4
"them",449
"later",157
"many",306
"experts",28
"suggest",12
"you",896
"wait",23
"if",632
"possible",78
"before",345
"moving",59
"changing",9
"jobs",114
"clearing",5
"out",734
"keepsakes",1
"making",122
"other",522
"momentous",1
"graddy",2
"died",78
"always",91
"proudly",1
"referred",8
"himself",70
"as",1918
"ohio's",20
"first",538
"black",78
"champ",6
"though",136
"his",1530
"widow",6
"lucy",2
"daughter",54
"donna",3
"butler",9
"said",2489
"he",2326
"rarely",14
"spoke",21
"athletic",21
"success",37
"loved",22
"fish",33
"suffered",23
"fatal",6
"heart",46
"attack",39
"upon",26
"returning",17
"from",1576
"lake",57
"erie",4
"excursion",2
"age",65
"have",1431
"all",666
"ages",16
"games",173
"so",585
"i",1525
"think",218
"should",174
"held",89
"accountable",9
"craig",11
"shoemaker",2
"after",654
"college",102
"business",160
"dimon",2
"turned",51
"offer",54
"venerable",6
"investment",38
"bank",59
"goldman",5
"sachs",2
"weill",1
"had",807
"been",649
"dimon's",1
"father's",3
"boss",12
"previous",59
"job",133
"recruited",5
"younger",24
"american",127
"express",9
"there",469
"steps",19
"we",1010
"take",249
"help",193
"our",363
"bodies",6
"gracefully",1
"eat",22
"healthy",34
"diet",9
"don't",268
"smoke",14
"exercise",15
"get",447
"enough",136
"sleep",18
"maintain",17
"body",53
"weight",21
"collected",14
"th",129
"hit",115
"season",276
"reyes",9
"loped",1
"into",496
"dugout",7
"teammates",24
"formed",10
"conga",1
"line",98
"congratulations",1
"end",166
"david",70
"wright",13
"friend",45
"for",3418
"nearly",113
"decade",36
"captured",6
"bear",23
"hug",4
"then",315
"eight",72
"innings",36
"pondered",1
"future",78
"sixty",1
"percent",324
"registered",10
"voters",83
"garden",49
"now",346
"view",48
"obama",103
"favorably",2
"according",169
"poll",15
"while",299
"him",422
"unfavorably",2
"thats",44
"up",720
"significantly",11
"november",47
"saw",77
"highest",23
"rating",15
"since",236
"polling",3
"organization",47
"started",94
"asking",23
"question",61
"september",24
"rule",35
"allows",22
"athletes",16
"transfer",16
"they",1108
"earned",32
"their",925
"degree",29
"one",833
"eligibility",4
"remaining",25
"current",62
"does",125
"graduate",12
"wish",13
"study",52
"there's",126
"suite",10
"designed",19
"look",141
"like",469
"ghostbar",1
"famous",26
"hot",53
"spot",35
"transparent",4
"floor",42
"atop",4
"palms",2
"blaze",8
"it",2182
"incinerated",1
"most",363
"evidence",36
"investigators",34
"normally",10
"use",145
"determine",13
"fire's",2
"cause",31
"assistant",47
"chief",85
"cherie",1
"penn",14
"monday",128
"arson",3
"has",1165
"ruled",17
"but",1529
"fire",80
"appear",21
"suspicious",5
"origin",3
"forces",16
"attacked",9
"eastern",17
"side",103
"bombarding",1
"encampment",2
"tear",6
"gas",43
"storming",2
"sides",20
"about",919
"am",192
"trampling",1
"tents",5
"ripping",1
"banners",7
"witnesses",13
"police",271
"regained",3
"control",62
"square",38
"chased",4
"protesters",18
"through",294
"streets",30
"fort",25
"zumwalt",5
"west",114
"hazelwood",2
"your",286
"stylist",1
"consultation",3
"shampoo",1
"vibe",5
"excuse",10
"yourself",19
"bathroom",5
"escape",12
"back",305
"door",38
"just",560
"kidding",2
"didn't",162
"want",206
"caught",37
"total",47
"obviously",26
"came",158
"goal",64
"reduce",20
"i'd",32
"tried",47
"work",252
"sinker",1
"offseason",14
"really",182
"going",320
"come",184
"better",164
"pitches",21
"ones",37
"already",98
"happen",46
"white",119
"sox",25
"tuesday's",8
"meeting",61
"uaw",4
"representing",9
"ford",22
"plants",18
"authorized",8
"strike",21
"votes",19
"completed",25
"by",1355
"sept",25
"jimmy",15
"settles",1
"vice",47
"president",210
"charge",44
"decide",22
"sign",43
"us",456
"graduates",4
"policy",54
"providing",17
"whatever",39
"assistance",18
"necessary",31
"players",113
"she",767
"will",1118
"continue",68
"eating",22
"raw",4
"pregnancy",6
"doctor",13
"says",326
"ok",28
"mill's",1
"depends",10
"partly",8
"earthquakes",2
"knocked",16
"competing",11
"sawmills",1
"chile",7
"potential",46
"quakes",2
"prompt",3
"californians",4
"buy",64
"robust",4
"plywood",3
"instead",82
"oriented",2
"strand",2
"board",126
"studied",14
"taught",19
"doctors",29
"professors",4
"affiliated",3
"ucla",5
"duke",7
"stanford",15
"physicians",3
"praised",11
"battling",6
"anxiety",10
"depression",15
"jackson",38
"calls",47
"compromise",8
"teeth",3
"faces",29
"laying",2
"off",296
"teachers",48
"due",34
"budget",110
"constraints",5
"newer",4
"yet",90
"achieved",7
"tenure",8
"or",986
"continuing",14
"contract",53
"status",19
"means",55
"let",64
"go",250
"district's",12
"youngest",8
"only",307
"left",195
"knicks",12
"trail",39
"miami",19
"heading",14
"sunday's",9
"game",305
"whether",115
"phil",8
"able",67
"resist",4
"obscenely",1
"rich",17
"retirement",20
"coach",142
"team",288
"next",212
"tends",5
"favor",17
"teams",92
"prepared",18
"win",132
"knicks'",1
"roster",11
"jeremy",6
"lin",3
"doesn't",112
"close",72
"zetterberg",3
"passed",40
"baseline",4
"test",47
"concussion",4
"practiced",4
"red",81
"wings",15
"thursday",132
"brochin",2
"wednesday",126
"map",5
"sure",99
"city",399
"lose",26
"representation",1
"lost",87
"population",26
"which",634
"violates",3
"concept",12
"'one",1
"man",140
"vote'",1
"north",112
"korea",10
"walked",25
"away",124
"socalled",13
"sixparty",1
"talks",24
"five",196
"countrieschina",1
"japan",11
"russia",11
"south",103
"usthat",1
"were",829
"aimed",10
"persuading",1
"pursuit",2
"nuclear",11
"weapons",12
"exchange",23
"economic",69
"incentives",7
"security",67
"guarantees",2
"meanwhile",34
"students",145
"plan",128
"show",171
"friday",148
"wearing",30
"same",153
"blackrimmed",1
"glasses",5
"thurman",2
"wears",5
"anteater",1
"mascot",2
"puts",14
"pair",20
"visiting",14
"might",145
"need",157
"spare",3
"stick",12
"cold",29
"thenfreeholder",1
"ciattarelli",2
"banker",2
"opined",2
"countywide",7
"force",61
"would",743
"require",27
"compared",30
"employed",14
"county",299
"huge",23
"difference",21
"time",507
"transform",5
"cost",80
"structure",12
"reducing",6
"human",44
"resource",7
"costs",60
"raises",14
"probably",56
"unanswerable",2
"how",385
"much",241
"any",247
"did",259
"reality",21
"television",37
"change",86
"vicki",1
"gunvalson's",1
"life",140
"marriage",33
"triplett",2
"myers",5
"three",315
"fivemonth",2
"being",238
"paid",54
"almost",83
"month",112
"two",553
"years",464
"former",188
"gov",52
"jon",18
"corzine",3
"signed",41
"medical",79
"marijuana",18
"law",175
"new",682
"jersey",104
"still",259
"dispense",1
"single",56
"dose",6
"drug",68
"changed",39
"world",148
"newspapers",10
"invited",22
"community",159
"news",131
"meetings",23
"couple",66
"decades",34
"likely",97
"dr",51
"risk",29
