"","count"
"suddenly",10
"i'm",1230
"not",1209
"half",64
"the",9239
"woman",67
"i",7101
"used",106
"to",7875
"be",1978
"at",1790
"whole",91
"foods",7
"and",4389
"with",1812
"kzoo",2
"on",2772
"my",2888
"mind",100
"suppose",14
"should",381
"write",48
"paper",36
"for",3721
"that",2369
"hahahago",1
"sleepi",1
"just",1508
"got",579
"u",748
"a",6158
"new",685
"mixer",2
"upstairs",5
"kind",91
"thanks",863
"rts",9
"ffs",1
"awkward",34
"moment",66
"when",852
"spend",30
"hours",101
"online",51
"shopping",32
"only",402
"end",96
"up",1125
"getting",238
"things",213
"flying",16
"another",180
"airline",3
"really",430
"makes",137
"you",5329
"appreciate",43
"space",35
"merry",16
"xmas",8
"we",1331
"don't",758
"see",649
"as",650
"they",706
"are",1519
"them",412
"now",807
"leaving",26
"work",433
"so",1621
"much",445
"better",324
"off",347
"bed",83
"wish",229
"me",1975
"luck",99
"endoscopy",1
"'s",74
"from",823
"both",97
"ends",12
"tomorrow",281
"need",545
"by",564
"am",459
"please",265
"call",209
"if",1002
"show",332
"how",807
"love",1012
"where",272
"start",151
"activatemyheart",1
"nataliakills",1
"fucking",72
"herr",2
"she",313
"already",145
"met",51
"him",253
"once",76
"it's",800
"bizarre",5
"some",611
"of",3712
"us",486
"deserve",20
"little",156
"chance",69
"damn",98
"hell",107
"yeah",179
"is",3680
"he",516
"tied",8
"travis",3
"ishikawa",1
"want",448
"break",87
"free",205
"i've",207
"been",435
"heads",19
"down",291
"in",3818
"meetings",14
"last",382
"week",283
"out",1108
"loop",11
"haven't",105
"seen",94
"postoff",1
"check",217
"it",3040
"whatever",37
"do",1058
"hit",122
"bus",35
"small",41
"price",22
"pay",47
"julie",3
"somebody's",2
"jungle",3
"feeeeevah",1
"hahahaha",19
"plus",42
"our",605
"fabulous",29
"exhibitors",1
"umm",10
"what",1091
"government",18
"department",7
"complain",10
"about",885
"loosing",2
"hour",97
"weekend",234
"ive",16
"robbed",1
"justice",13
"body",51
"double",38
"was",1229
"also",172
"apparently",35
"scenes",7
"well",334
"makeup",14
"very",239
"exciting",30
"here",368
"hear",132
"meet",96
"bassist",3
"michael",20
"manring",1
"who",562
"late",69
"great",775
"hedges",1
"during",64
"windham",1
"hill",16
"yrs",18
"most",177
"artist",42
"fall",68
"get",1147
"uninspired",1
"this",1713
"totally",68
"amazing",189
"but",1292
"wasn't",58
"friday",138
"finish",37
"math",17
"problems",37
"your",1690
"answer",39
"isn't",100
"even",293
"one",827
"choices",8
"nice",234
"taste",24
"waste",18
"happy",477
"birthday",128
"iv",2
"ben",16
"asleep",23
"more",658
"than",328
"we're",178
"excited",144
"flight",25
"lands",3
"pm",159
"there",593
"won't",88
"problem",62
"checking",16
"will",964
"rapid",2
"responses",4
"beats",23
"send",83
"recording",15
"soonfollow",1
"back",590
"republicans",13
"joke",23
"research",25
"day",855
"cloning",3
"hearing",42
"set",73
"begin",18
"feb",11
"txt",14
"im",296
"girl",153
"idk",37
"started",63
"talking",105
"thru",29
"facebook",98
"told",80
"follow",461
"twitter",307
"dare",9
"bring",94
"baby",118
"train",24
"shutup",2
"miss",209
"utsa",1
"football",41
"then",320
"maybe",141
"adopt",6
"useful",10
"cat",32
"have",1661
"few",119
"extras",3
"mice",1
"men",65
"awesome",259
"game",301
"guys",191
"couldn't",50
"done",192
"without",100
"each",63
"other",205
"play",162
"team",155
"y'all",57
"cutie",2
"park",54
"wurd",1
"guess",103
"ha",95
"come",403
"jesus",35
"meeting",96
"locker",9
"room",75
"urrrr",1
"or",710
"something",225
"like",1190
"okay",97
"people",505
"way",391
"irvine",2
"ready",162
"charming",3
"fake",30
"personality",10
"say",295
"go",717
"pop",28
"pussy",24
"real",184
"nigga",44
"hahaha",57
"alright",37
"its",368
"year",263
"let's",123
"anyhow",2
"stupid",69
"bought",32
"nit",4
"give",171
"gas",21
"money",103
"sucks",40
"oh",322
"niece",7
"watching",195
"no",766
"semipermanent",1
"over",321
"still",421
"think",544
"there's",116
"yes",282
"hopeful",3
"justin",41
"bieber's",2
"lefse",1
"comes",71
