"","count"
"greg",21
"kelly",22
"strenuously",1
"denies",5
"any",292
"wrongdoing",5
"of",8006
"kind",82
"lankler",1
"said",2489
"we",1108
"know",231
"that",3571
"the",20077
"district",150
"attorneys",23
"investigation",58
"will",1047
"prove",22
"mr",71
"kellys",1
"innocence",6
"lawyer",22
"didnt",32
"respond",23
"to",8897
"questions",80
"about",946
"focus",33
"hearing",38
"is",2961
"expected",86
"begin",45
"at",2132
"am",164
"these",232
"themes",4
"tap",5
"a",8934
"deep",36
"vein",2
"abroad",6
"and",9048
"probably",69
"continue",57
"resonate",2
"dark",33
"knight",7
"did",274
"receive",36
"eight",68
"oscar",11
"nominations",3
"iron",8
"man",136
"has",1317
"two",584
"walle",1
"which",621
"up",711
"for",3593
"six",141
"lock",8
"best",233
"animated",4
"feature",24
"but",1548
"academy",31
"does",136
"not",1079
"want",218
"see",206
"superheroes",1
"or",1015
"robots",4
"walk",34
"off",304
"with",2533
"its",666
"most",364
"coveted",2
"statue",1
"rise",23
"in",6769
"spending",63
"was",2347
"heavily",14
"concentrated",4
"nondurable",1
"goods",19
"includes",69
"gasoline",10
"this",1262
"category",6
"jumped",16
"percent",372
"while",277
"on",2656
"longerlasting",1
"manufactured",2
"such",223
"as",1918
"autos",2
"essentially",14
"flat",15
"services",87
"rose",68
"located",17
"across",82
"street",112
"from",1506
"redlands",1
"municipal",11
"airport",22
"sessums",1
"drive",73
"year",606
"old",114
"hangar",2
"hangarbrewerycom",1
"crossed",9
"barrelsperyear",1
"production",35
"threshold",4
"means",45
"one",845
"larger",21
"craft",9
"breweries",3
"america",66
"according",175
"colorado",25
"nonprofit",21
"brewers",6
"assn",3
"group",156
"tallied",2
"more",879
"than",604
"united",67
"states",109
"ending",15
"only",352
"produced",24
"barrels",6
"condemning",1
"proposal",41
"crackdown",4
"collective",10
"bargaining",15
"rights",39
"teachers",63
"akin",4
"last",531
"years",492
"controversial",12
"senate",75
"bill",113
"both",221
"cleveland",109
"union",66
"they",1135
"belong",10
"ohio",143
"federation",8
"spoke",28
"out",709
"there",598
"are",1454
"no",538
"blemishes",1
"martucci's",1
"disciplinary",5
"file",20
"expunged",1
"every",180
"months",136
"under",171
"deputies'",1
"agreement",49
"holland",4
"when",819
"my",457
"friend",46
"went",132
"use",146
"card",38
"three",339
"days",143
"later",137
"balance",24
"it",2216
"i",1550
"called",127
"target's",3
"corporate",20
"number",105
"gave",69
"me",310
"transaction",3
"numbers",57
"showing",22
"used",124
"time",529
"moore",10
"who",1120
"runs",60
"company",181
"told",194
"bbb",1
"business'",2
"operations",21
"based",74
"st",212
"louis",99
"incorporated",5
"illinois",32
"answered",6
"phone",57
"listed",13
"company's",33
"website",37
"tried",62
"calling",23
"morning",68
"o'malley",6
"he's",180
"considering",21
"starting",64
"process",72
"convert",3
"churches",7
"holy",11
"secular",3
"he",2290
"wrote",61
"letter",35
"thursday",136
"things",160
"top",155
"list",82
"urban",20
"league",73
"accomplish",5
"first",503
"achieve",12
"financial",79
"stability",6
"especially",70
"difficult",51
"tough",48
"economic",67
"environment",20
"police",269
"found",164
"hole",22
"concrete",10
"front",61
"lawn",9
"house",203
"injured",23
"also",633
"shell",8
"casings",2
"live",79
"ammunition",2
"urged",14
"students",171
"share",69
"problems",55
"they're",111
"facing",31
"coaches",27
"counselors",1
"reach",40
"them",454
"get",429
"gannon",3
"attended",27
"april",124
"charles",39
"city",383
"council",84
"meeting",69
"along",118
"galinski",1
"pritchett",1
"sorrill",1
"schieffer",1
"paramedics",8
"were",739
"part",179
"chain",12
"survival",4
"helped",54
"stay",57
"alive",15
"mayor",55
"sally",3
"faith",24
"presented",27
"proclamation",2
"gannon's",1
"coworkers",4
"their",821
"role",69
"poor",29
"health",166
"restoration",8
"project",83
"still",284
"early",140
"stages",5
"james",62
"collected",12
"score",37
"kenjon",1
"barner",2
"playing",96
"after",601
"weeks",85
"shelf",2
"what",568
"thought",77
"be",1490
"minor",20
"leg",19
"injury",35
"got",211
"second",170
"capping",4
"yard",37
"by",1341
"bolting",1
"nine",59
"yards",45
"between",141
"tackles",5
"alejandro",2
"maldonado's",2
"extrapoint",1
"kick",15
"made",295
"very",216
"well",273
"definitely",27
"wouldnt",7
"have",1457
"been",676
"here",168
"without",142
"him",446
"spencer",7
"member",51
"team",286
"played",89
"important",75
"an",1257
"exceptional",5
"because",425
"hes",44
"striker",3
"aggressive",18
"his",1622
"position",70
"if",648
"you're",98
"going",302
"put",154
"your",346
"own",182
"future",82
"ahead",35
"other",525
"people's",18
"lives",64
"ability",43
"reclaim",3
"kasich",25
"then",303
"making",123
"big",213
"mistake",16
"away",125
"home",309
"four",205
"shy",9
"matching",10
"entire",47
"road",128
"win",121
"total",49
"trouble",23
"sleeping",8
"rarely",13
"hours",95
"i'd",32
"love",100
"least",120
"seven",73
"good",340
"night's",5
"rest",56
"i've",72
"had",857
"long",173
"took",157
"muscle",9
"relaxer",1
"doctor",13
"prescribed",2
"back",330
"problem",73
"tips",16
"it's",608
"written",24
"sweet",27
"story",85
"commented",4
"huffington",1
"post",41
"reader",9
"why",139
"would",670
"lady",14
"leave",61
"her",723
"place",171
"middle",66
"night",148
"she",780
"hospice",2
"inform",1
"concerned",22
"show",183
"planned",32
"accept",12
"elderly",5
"patient",18
"hour",57
"switching",2
"natural",40
"gas",61
"could",410
"make",345
"nation",45
"less",141
"dependent",3
"opec",1
"organization",47
"petroleum",2
"exporting",2
"countries",37
"argued",23
"oil",77
"fuel",24
"drives",6
"international",57
"economy",75
"meanwhile",27
"shale",6
"developed",18
"pennsylvania",16
"west",111
"virginia",29
"region",29
"being",247
"transformed",4
"handing",3
"down",268
"sweeping",6
"serious",46
"punishment",5
"system",125
"paid",66
"thousands",45
"dollars",34
"knocking",3
"specific",19
"players",93
"games",179
"goodell",5
"banned",8
"saints",10
"general",80
"manager",67
"mickey",6
"loomis",3
"regularseason",12
"next",187
"season",243
"assistant",39
"coach",144
"joe",40
"vitt",2
"americans",37
"prosperity",6
"founded",7
"billionaire",8
"industry",64
"brothers",19
"david",76
"koch",2
"spent",77
"million",345
"earlier",57
"ads",10
"criticizing",3
"obama",116
"over",409
"solyndra",2
"californiabased",3
"solar",29
"energy",71
"bankrupt",2
"despite",50
"federal",120
"loan",21
"guarantee",7
"margaret",6
"hnat",1
"miss",26
"preen",1
"whitesides",1
"nurse",12
"amusing",3
"can",586
"longer",50
"take",237
"demands",8
"tenders",1
"resignation",8
"florence",7
"nightingale",1
"ever",84
"nursed",1
"you",999
"married",26
"jack",19
"ripper",1
"instead",90
"founding",5
"red",71
"cross",12
"says",279
"upon",22
"almost",90
"getaway",2
"pick",56
"luke",9
"kuechly",2
"lb",6
"boston",38
"college",127
"mikkael",1
"sekeres",1
"md",2
