"","count"
"that",3480
"leaves",22
"san",129
"diego",34
"state",541
"with",2535
"a",8931
"huge",52
"hole",25
"to",9131
"fill",25
"and",8806
"katz",4
"career",75
"starts",28
"at",2121
"oregon",84
"would",733
"seem",42
"prepared",26
"assume",8
"the",19764
"duty",11
"in",6839
"june",81
"gov",66
"deval",1
"patrick",15
"of",7852
"massachusetts",20
"declined",40
"sign",57
"an",1181
"agreement",44
"immigration",30
"agency",56
"expand",12
"secure",18
"communities",26
"beyond",39
"pilot",10
"program",151
"boston",21
"area",121
"since",234
"andrew",18
"cuomo",3
"new",725
"york",97
"said",2471
"he",2374
"wanted",93
"suspend",3
"which",631
"had",886
"been",689
"initiated",1
"number",95
"counties",26
"this",1187
"omission",1
"has",1188
"enduring",7
"consequences",9
"recently",77
"it",2140
"allowed",63
"senate",58
"president",208
"steve",32
"sweeney",7
"dwest",1
"deptford",3
"his",1627
"democratic",46
"majority",26
"put",143
"twoyear",5
"hold",50
"on",2697
"chris",48
"christie's",5
"attempt",26
"name",77
"justice",33
"supreme",20
"court",183
"same",185
"time",499
"felt",49
"like",482
"mourning",2
"zenia",1
"her",756
"mother",67
"are",1389
"legal",64
"permanent",10
"residents",58
"younger",23
"children",116
"us",410
"citizens",21
"by",1316
"birth",19
"lively",7
"city",384
"dead",40
"cemetery",5
"seductive",1
"beauty",9
"is",2853
"anything",81
"but",1507
"gloomy",1
"you",973
"can't",96
"help",193
"agreeing",4
"shelley",3
"might",144
"make",302
"one",846
"love",101
"death",74
"remarked",3
"unaware",3
"he'd",23
"soon",59
"become",102
"resident",35
"think",231
"should",195
"be",1476
"buried",8
"so",541
"sweet",21
"place",169
"all",624
"lanes",10
"have",1459
"reopened",1
"after",636
"headon",1
"crash",15
"blocked",9
"interstate",13
"both",195
"directions",4
"sunday",98
"afternoon",47
"milepost",2
"near",89
"gold",20
"hill",41
"snelling",1
"week",250
"stands",14
"nearly",102
"alone",27
"sport",20
"slowly",8
"lost",102
"participants",12
"part",201
"coaches",19
"contend",7
"because",378
"dirt",6
"tracks",16
"weeds",4
"not",1176
"most",333
"inviting",4
"afterschool",2
"venues",9
"seal",8
"moisture",2
"if",616
"you're",91
"over",483
"or",946
"live",100
"really",199
"dry",23
"climate",11
"read",47
"desert",14
"slather",1
"lotion",3
"your",306
"entire",25
"body",57
"while",272
"still",260
"damp",2
"from",1537
"shower",3
"repeat",10
"hands",26
"each",191
"cold",47
"flufighting",1
"scrub",2
"recent",94
"meeting",80
"cleveland",108
"council",96
"cosgrove",1
"did",270
"huron",2
"staffing",5
"reverified",1
"end",153
"month",157
"average",73
"salary",23
"for",3592
"principals",5
"school",325
"year",585
"about",879
"just",518
"more",897
"than",579
"their",852
"pay",134
"according",154
"analysis",13
"system",112
"employee",21
"salaries",7
"obtained",13
"through",267
"maryland",36
"public",252
"information",94
"act",54
"request",31
"baltimore",44
"sun",28
"genetic",7
"tests",16
"linked",13
"galloway",1
"who",1090
"worked",73
"hall's",2
"husband",38
"murder",29
"slaying",6
"authorities",49
"were",722
"midst",7
"intense",11
"negotiations",13
"gone",49
"parties",16
"obviously",12
"started",108
"pretty",65
"far",109
"apart",14
"terms",33
"revisions",1
"map",13
"farmer",2
"told",182
"reporters",27
"hallway",2
"heldrich",1
"hotel",56
"where",332
"redistricting",7
"commissioners",6
"holed",4
"up",701
"conference",71
"rooms",27
"i",1563
"verbally",3
"committed",26
"spring",68
"my",379
"sophomore",13
"season",257
"haven't",31
"searched",7
"else",48
"epenesa",1
"they're",85
"what",569
"government",133
"named",51
"as",1859
"defendant",5
"along",100
"attorney",75
"richard",34
"callahan",2
"general",83
"eric",20
"holder",5
"department",145
"homeland",7
"security",79
"secretary",16
"janet",8
"napolitano",4
"whose",73
"oversees",7
"customs",5
"enforcement",32
"bundy",1
"caught",41
"passes",18
"yards",53
"two",547
"scores",15
"jack",19
"howell",9
"mac",16
"cornwell",3
"pair",28
"touchdowns",10
"too",192
"let",75
"me",252
"see",245
"gotta",5
"check",38
"fbi",12
"guy",53
"they",1089
"want",237
"wire",10
"tap",10
"forlani",1
"says",347
"don't",266
"wear",17
"expletive",4
"friends",92
"nervous",8
"calling",37
"know",220
"you'",3
"audits",3
"matter",54
"investors",27
"sure",88
"county's",20
"financial",91
"statements",21
"accurate",10
"before",317
"buying",23
"county",332
"bonds",19
"major",97
"construction",49
"projects",53
"awarding",3
"grants",12
"bringing",19
"address",24
"close",97
"christie",54
"emphasized",7
"need",178
"continued",27
"bipartisanship",1
"quoting",3
"martin",42
"luther",7
"king",32
"we",970
"may",253
"come",173
"different",97
"ships",4
"boat",7
"now",383
"q",36
"how",345
"manage",16
"get",424
"companys",5
"three",319
"geekdesks",1
"office",156
"united",68
"states",118
"men",72
"won",85
"games",156
"beijing",15
"argentina",3
"captured",4
"olympic",23
"title",44
"athens",6
"she",775
"cost",88
"much",284
"money",177
"why",121
"shouldn't",11
"few",152
"dollars",38
"ultraclassy",1
"zalewski",1
"bedard",3
"didn't",157
"give",112
"another",226
"hit",91
"final",95
"four",199
"innings",29
"once",99
"again",116
"wasn't",85
"enough",131
"yet",109
"niptuck",1
"game",306
"pirates",7
"mid",5
"able",101
"expects",26
"move",106
"into",478
"squarefoot",8
"facility",36
"built",43
"acre",7
"industrial",19
"site",56
"gateway",4
"airport's",1
"south",108
"vanderbeek",1
"challenged",8
"bookers",2
"statement",63
"devils",8
"dragged",5
"courts",22
"last",542
"fiveandahalf",1
"years",516
"artichokes",3
"strawberries",2
"cilantro",4
"specialty",8
"nuts",6
"beef",13
"jerky",2
"fresh",34
"hummus",3
"kale",1
"swiss",1
"chard",2
"onions",9
"potatoes",10
"carrots",7
"celery",6
"kettle",3
"corn",9
"traditional",27
"farmers",12
"market",100
"staples",3
"will",1104
"hand",52
"when",751
"pittsburg",1
"returns",24
"saturday",106
"wolves",9
"friday",138
"learned",25
"own",134
"th",116
"pick",57
"june's",1
"draft",35
"acquired",9
