"","count"
"for",3655
"two",525
"weeks",73
"in",6739
"september",33
"it",2137
"raged",1
"like",544
"a",8812
"firebreathing",1
"dragon",5
"across",83
"acres",16
"plumas",1
"and",8788
"lassen",1
"counties",26
"devouring",1
"everything",71
"its",708
"path",26
"including",208
"of",7747
"lush",5
"national",151
"forest",26
"because",402
"it's",568
"also",608
"impossible",13
"to",9007
"perfectly",9
"define",4
"arrieta",3
"who",1100
"friday",138
"will",1096
"become",93
"the",20111
"youngest",7
"pitcher",12
"start",132
"opening",45
"day",265
"orioles",7
"since",228
"mike",52
"mussina",1
"when",774
"pm",224
"thursday",120
"last",534
"year",534
"i",1591
"was",2349
"disappointed",17
"myself",22
"made",224
"some",502
"mistakes",17
"wilkinson",7
"said",2458
"hopefully",11
"i'm",180
"not",1106
"judged",2
"by",1339
"that",3591
"at",2135
"end",170
"i've",70
"been",664
"able",93
"learn",30
"from",1562
"grow",29
"final",110
"plan",142
"called",152
"oversized",4
"yurts",1
"circular",2
"tentlike",1
"cabins",2
"would",747
"provide",59
"rusticity",1
"camping",4
"but",1501
"comforts",1
"country",119
"inn",16
"they",1123
"allow",39
"guests",21
"commune",1
"with",2555
"nature",22
"be",1518
"affordable",11
"night",191
"plus",35
"tax",126
"sort",23
"poor",27
"man's",3
"post",42
"ranch",10
"council",82
"member",57
"cathleen",1
"lewis",17
"attended",17
"mayors",4
"address",38
"states",122
"percent",323
"cap",26
"on",2721
"property",72
"increases",32
"has",1159
"highlighted",4
"unfairness",1
"appeals",21
"system",137
"which",637
"requires",28
"municipal",13
"governments",9
"pay",142
"refunds",3
"even",323
"do",414
"collect",10
"largest",38
"share",79
"taxes",50
"pitching",19
"matchups",2
"lhp",4
"chris",50
"sale",38
"vs",26
"rhp",4
"josh",23
"tomlin",2
"monday",122
"philip",7
"humber",1
"jeanmar",2
"gomez",10
"tuesday",125
"john",117
"danks",2
"justin",23
"masterson",1
"wednesday",122
"teams",94
"each",210
"had",786
"low",54
"possessions",3
"game",356
"slu",3
"took",151
"just",572
"shots",29
"fourthlowest",1
"total",49
"season",247
"shot",101
"lot",196
"free",118
"throws",12
"late",98
"while",285
"kobe",3
"bryant",17
"paul",50
"are",1392
"strong",73
"west",88
"starters",9
"guard",45
"this",1227
"ellis",4
"points",131
"per",66
"deserves",4
"spot",40
"over",429
"tony",21
"parker",10
"steve",29
"nash",4
"euphorically",1
"waved",1
"note",33
"written",18
"deep",35
"inside",63
"collapsed",8
"mine",9
"his",1510
"waited",9
"agonizing",1
"days",159
"see",226
"all",656
"us",438
"fine",46
"shelter",8
"one",869
"trapped",5
"miners",1
"wrote",80
"red",81
"letters",15
"newell",1
"dr",66
"don't",294
"hold",59
"brochure",1
"ship",12
"may",264
"or",1004
"keep",132
"promised",11
"schedule",33
"is",2895
"perhaps",34
"most",334
"irritating",1
"contract",53
"provision",10
"here's",27
"royal",10
"caribbean's",2
"carrier",6
"any",282
"reason",64
"time",486
"without",150
"prior",15
"notice",16
"cancel",6
"advance",20
"postpone",1
"deviate",1
"scheduled",37
"sailing",6
"port",27
"call",127
"destination",11
"lodging",3
"activity",16
"off",277
"vessel",6
"substitute",4
"another",264
"what's",34
"more",857
"owes",4
"you",959
"nothing",61
"if",632
"does",124
"subject",19
"change",87
"availability",5
"says",300
"kristen",6
"bentz",1
"travel",34
"consultant",16
"mesa",9
"ariz",9
"basically",9
"prices",66
"rooms",38
"excursions",1
"itineraries",2
"anything",73
"guaranteed",8
"up",729
"cruise",17
"line's",1
"discretion",6
"turning",18
"k",20
"education",83
"christie",40
"urged",18
"legislature",30
"take",244
"reform",34
"efforts",47
"tenure",5
"merit",5
"teachers",61
"saying",69
"great",155
"should",199
"hallmark",3
"growing",36
"new",716
"jersey",100
"raymond",5
"d",26
"kunitsugu",1
"oviedo",2
"died",54
"banfield",1
"funeral",20
"home",295
"winter",27
"springs",9
"political",84
"posturing",1
"these",201
"people",452
"former",175
"strickland",4
"staffers",6
"seeking",38
"preserve",14
"legacy",8
"their",869
"boss",10
"kasich",12
"spokesman",62
"rob",11
"nichols",5
"think",269
"only",379
"way",289
"solve",6
"ohio's",17
"budget",90
"problems",61
"raise",34
"we",926
"can't",93
"expect",46
"job",126
"creation",11
"kill",19
"jobs",93
"state",512
"gov",38
"scrape",4
"paste",2
"into",503
"bean",7
"pot",10
"turn",67
"heat",60
"down",313
"as",1795
"possible",61
"add",62
"generous",8
"portion",10
"salt",19
"taste",22
"simmer",3
"slowly",14
"partially",7
"covered",26
"until",174
"seasonings",1
"well",249
