"","count"
"turned",79
"poached",1
"chicken",47
"into",613
"a",8857
"and",10825
"mushroom",6
"pie",15
"asparagus",5
"recipe",52
"to",10631
"follow",49
"i",7544
"watched",29
"them",763
"hatch",4
"actually",174
"saw",98
"spunky",2
"on",2673
"my",2803
"birthdayremember",1
"how",630
"we",1905
"all",1388
"pulled",31
"for",3643
"the",18441
"little",456
"guy",57
"prayed",5
"that",4610
"tiny",38
"eaglet",1
"would",816
"survive",14
"always",266
"so",1644
"fiesty",1
"through",349
"it",3850
"allbelle",1
"liberty",9
"were",767
"there",959
"in",5945
"out",1100
"of",8840
"nest",3
"feeding",9
"more",953
"keeping",36
"those",394
"babies",15
"warm",46
"brisk",3
"nights",13
"march",39
"covering",15
"torrential",1
"spring",61
"rains",6
"few",307
"minutes",129
"later",127
"she",889
"him",489
"being",376
"led",40
"away",198
"by",1244
"woman",74
"her",1015
"s",82
"towards",45
"van",16
"when",988
"confronted",3
"said",356
"is",4294
"case",113
"mistaken",3
"identity",33
"walked",32
"as",2286
"if",1124
"nothing",123
"happened",60
"thank",87
"you",2870
"friend",124
"lady",38
"diana",7
"bringing",16
"these",474
"products",44
"us",567
"which",778
"makes",135
"our",897
"cardmaking",1
"time",871
"much",491
"easier",23
"faster",13
"because",583
"could",436
"pick",54
"second",117
"winner",28
"yippie",1
"don't",271
"know",572
"way",506
"end",203
"bullying",7
"schools",17
"have",2279
"feeling",78
"harsher",3
"punishments",4
"will",1158
"not",1801
"do",899
"trick",16
"but",2025
"no",670
"one",1244
"should",268
"put",213
"up",1086
"with",2887
"or",1436
"abuse",19
"dread",3
"waking",8
"morning",103
"knows",53
"day",511
"be",2068
"filled",36
"torment",1
"harassment",1
"feel",243
"like",1015
"only",456
"stop",95
"hurt",37
"kill",23
"herself",43
"lucky",36
"he's",55
"dead",62
"ho",4
"hum",1
"newtown",3
"unfamiliar",4
"where",376
"sydney",9
"studentart",1
"crowd",24
"typically",13
"can",959
"found",166
"sipping",5
"lattes",1
"while",338
"wearing",32
"brightly",1
"coloured",11
"mismatched",1
"footwear",5
"berets",1
"skinny",6
"black",128
"jeans",17
"statement",38
"shirts",4
"paired",5
"ironic",5
"gaze",4
"someone",137
"who",823
"exactly",54
"soy",4
"are",2105
"made",356
"livinia",1
"likens",1
"persons",16
"hair",56
"did",384
"this",2451
"saturday",40
"she's",53
"just",994
"searching",15
"polite",6
"euphemistic",1
"say",305
"shes",55
"fan",41
"also",534
"i've",170
"decided",110
"hate",36
"giveaways",3
"at",1625
"last",352
"i'm",357
"about",1113
"head",151
"train",13
"home",268
"find",252
