"","count"
"if",1085
"you",2934
"are",1915
"planning",20
"to",10598
"join",42
"us",510
"please",110
"let",191
"me",1423
"know",589
"in",5847
"the",18668
"comments",36
"box",53
"failure",17
"do",939
"so",1655
"might",196
"mean",97
"airlines",4
"will",1146
"perish",3
"or",1448
"case",106
"of",9021
"mas",1
"be",2148
"bailed",4
"out",1110
"again",267
"what",1098
"route",12
"would",828
"like",1012
"take",349
"i",7757
"asked",96
"hall",24
"as",2296
"a",9100
"whole",148
"is",4454
"good",504
"looking",159
"and",11007
"comfortable",21
"contributes",2
"warm",48
"atmosphere",7
"habbaniya",1
"my",2723
"cash",18
"game",87
"consists",4
"revolving",2
"door",73
"bankers",1
"dentists",1
"politicians",12
"car",74
"salesmen",3
"mortgage",8
"brokers",1
"real",140
"estate",9
"agents",14
"news",71
"anchor",6
"an",1133
"angel",14
"investor",2
"two",352
"three",181
"boys",54
"whose",40
"occupations",1
"can't",104
"yet",164
"pinpoint",1
"because",614
"guys",40
"who",923
"run",117
"business",103
"think",488
"these",482
"outliers",1
"mechanics",3
"but",2091
"i'm",396
"not",1759
"sure",221
"they",1369
"cagey",1
"cautious",3
"wearily",1
"eagleeyed",1
"their",964
"approach",26
"try",172
"avoid",21
"them",813
"pots",7
"they're",52
"there",914
"for",3638
"same",240
"reason",102
"am",518
"big",188
"boys'",1
"money",139
"sometimes",108
"lucky",31
"more",882
"often",134
"away",205
"from",1449
"table",66
"thinking",102
"about",1111
"hands",56
"wonder",53
"maybemechanics",1
"trade",18
"gibes",1
"on",2659
"break",68
"garage",10
"with",2907
"salesman's",1
"sloppy",3
"call",110
"that",4511
"got",273
"river",28
"c",42
"hence",10
"consistent",9
"absent",2
"source",33
"power",110
"without",182
"using",109
"ugly",8
"neckbreaking",1
"postponement",1
"cords",2
"love",443
"bbq's",1
"apparently",37
"stadium",4
"club",28
"tired",26
"losing",17
"onyx",2
"cards",42
"seeded",1
"packs",5
"this",2614
"card",92
"even",537
"better",209
"since",254
"can",1089
"see",544
"ego",4
"simply",77
"eminating",1
"right",349
"bonds'",1
"head",151
"pinnacle",3
"anyway",74
"here",430
"sneak",6
"peek",9
"our",877
"new",545
"place",219
"at",1706
"pm",42
"each",261
"day",521
"he",1387
"says",95
"pot",18
"left",157
"thrown",10
"some",863
"stock",32
"transferred",2
"process",69
"boiling",6
"down",334
"bones",24
"both",229
"begins",21
"ok",57
"i've",175
"posted",37
"year",324
"there's",60
"lot",216
"things",402
"done",162
"apart",21
"doing",157
"'sorting'",1
"sorting",5
"seems",118
"have",2042
"been",788
"forte",1
"last",329
"couple",120
"years",308
"off",343
"work",373
"which",668
"incidentally",2
"coincides",1
"conception",5
"blog",212
"mine",40
"calculators",1
"pencils",4
"laser",3
"pointers",1
"large",102
"books",150
"all",1517
"make",517
"look",243
"smart",12
"use",235
"self",33
"confidence",22
"booster",1
"then",632
"when",1035
"watching",61
"kittybear",1
"extravaganza",1
"realize",50
"once",170
"skype",2
"thinkoh",1
"oh",107
"perhaps",76
"need",314
"insert",9
"uh",5
"huhyes",1
"indeed",43
"notice",37
"silence",13
"lineshit",1
"best",223
"music",118
"documentary",7
"man",203
"shook",9
"his",1073
"incredulously",1
"nodded",2
"turned",86
"heel",5
"walked",36
"wordlessly",2
"boy",63
"arrived",33
"home",275
"he'd",9
"find",295
"aquarium",2
"desk",19
"coral",7
"wavy",1
"green",87
"plants",22
"few",334
"exotic",5
"fish",21
"swimming",6
"around",312
"decided",118
"throw",22
"year's",16
"supply",22
"food",141
"although",82
"was",2711
"technically",5
"against",130
"rules",38
"didn't",162
"officially",6
"wish",49
"it",4089
"friend",129
"known",80
"blogosphere",2
"krlr",1
"being",386
"catalyst",1
"shes",42
"helping",23
"put",225
"together",148
"group",116
"people",572
"fun",140
"during",135
"ndsc",1
"convention",6
"weekend",88
"dc",11
"guess",82
"going",392
"hit",56
"said",344
"while",387
"studying",12
"way",463
"through",339
"one",1295
"kathleen",2
"staigers",1
"oil",45
"painting",28
"course",181
"youve",28
"always",279
"wanted",139
"working",139
"exercises",6
"tell",169
"making",161
"difference",37
"already",129
"rest",73
"article",42
"outline",6
"steps",30
"exercise",23
"titled",13
"landscape",14
"paintalong",1
"pp",11
"ff",1
"has",1013
"into",676
"really",517
"profitable",3
"experience",100
"goal",45
"create",88
"contrived",1
"mountains",4
"background",30
"middleground",2
"hills",10
"island",27
"foreground",3
"area",84
"aspen",2
"trees",28
"flowers",40
"blooming",3
"birds",26
"chirping",2
"spring",45
"air",48
"beginnings",3
"time",944
"represents",7
"forward",81
"yourself",63
"feeling",94
"get",696
"your",901
"cleaning",13
"clean",55
"gutters",2
"purge",4
"closet",7
"old",198
"clothing",15
"move",101
"furniture",9
"dust",9
"bunnies",1
"underneath",12
"lighter",10
"glowing",6
"sense",101
"accomplishment",4
"quite",156
"well",477
"after",479
"recent",50
"ive",129
"purged",1
"life",400
"unnecessary",5
"clutter",2
"up",1079
"belongings",1
"keeping",41
"simplifying",1
"feels",42
"great",287
"now",589
"im",271
"body",83
"within",90
"come",228
"inside",75
"start",150
"slate",4
"fit",41
"mind",148
"n",13
"bodys",1
"paleo",2
"cleanse",1
"cause",47
"leave",103
"energized",2
"control",58
"health",45
"february",17
"annals",1
"internal",12
"medicine",6
"illustrates",2
