"","count"
"ive",156
"learned",64
"that",4587
"people",569
"will",1038
"forget",38
"what",1075
"you",2996
"said",375
"did",369
"but",2028
"never",323
"how",652
"made",358
"them",753
"feel",249
"maya",1
"angelou",3
"tip",14
"don't",259
"be",1975
"surprised",25
"when",1052
"have",2184
"ten",48
"hours",127
"of",8538
"interviews",12
"and",10821
"a",8839
"cavity",4
"search",28
"before",360
"getting",165
"the",18205
"nod",3
"also",512
"patience",7
"is",4172
"key",43
"trait",1
"to",10421
"master",26
"since",221
"sooner",5
"or",1428
"later",122
"you'll",35
"stuck",25
"with",2766
"dud",2
"who",886
"can't",93
"sent",49
"packing",6
"because",576
"it",3854
"deflates",3
"someone's",5
"ego",9
"would",885
"make",507
"some",871
"waves",12
"your",937
"future",83
"french",41
"boss",16
"might",192
"provocative",1
"during",134
"interview",29
"expect",41
"questions",55
"are",1872
"meant",66
"shake",10
"up",1041
"try",148
"keep",176
"cool",68
"had",1018
"this",2570
"happen",63
"me",1414
"heard",83
"from",1468
"lot",202
"friends",166
"american",65
"otherwise",26
"my",2744
"spirit",40
"drank",7
"repose",2
"consider",44
"not",1785
"living",85
"design",53
"marriage",19
"if",1090
"helping",34
"each",237
"others",114
"souls",12
"another",251
"random",26
"corny",1
"twominute",2
"poem",8
"i",7554
"just",983
"wrote",55
"teehee",1
"it's",384
"sort",46
"for",3684
"matt",14
"first",494
"time",817
"ever",201
"spoke",23
"him",499
"was",2736
"after",464
"tripped",1
"over",479
"basically",25
"ooi",1
"bridge",24
"on",2729
"river",26
"kwai",1
"dir",2
"by",1117
"david",32
"lean",5
"their",846
"credit",13
"nice",98
"simply",71
"provided",27
"those",404
"immediate",12
"costs",26
"they",1290
"attempted",5
"model",24
"postnatal",2
"complications",1
"arising",4
"delivery",18
"method",22
"which",713
"further",57
"increases",7
"differential",1
"then",621
"gone",65
"beyond",42
"impact",18
"complication",1
"stress",17
"urinary",2
"incontinence",3
"becomes",31
"crucial",7
"kathys",1
"adoption",10
"final",47
"we",1879
"moved",54
"into",576
"debs",1
"house",181
"her",1009
"boys",36
"squeezing",2
"in",5818
"making",142
"basement",6
"bedroom",15
"livable",1
"again",250
"were",790
"so",1622
"happy",115
"instead",91
"an",1161
"apartment",22
"now",594
"there",918
"five",82
"kids",139
"two",411
"mommies",2
"dogs",28
"houseful",2
"lucky",31
"working",139
"all",1473
"these",460
"transitions",1
"loved",74
"being",383
"stay",57
"at",1714
"home",238
"mom",68
"magical",10
"darn",4
"anymore",30
"remember",116
"very",500
"vividly",2
"phrase",10
"bible",20
"showed",37
"neon",7
"sign",48
"many",391
"years",346
"ago",149
"played",48
"through",357
"mind",164
"days",217
"afterward",5
"still",375
"know",597
"am",511
"god",209
"changing",22
"inflection",1
"word",108
"sentence",10
"his",1041
"perfect",96
"image",67
"likeness",1
"come",268
"here",410
"create",57
"as",2239
"instrument",2
"creatori",1
"suppose",17
"constantly",26
"more",903
"want",363
"focus",51
"jove",1
"think",464
"figured",20
"out",1054
"love",467
"life",388
"new",491
"tools",23
"can",962
"do",932
"aircraft",4
"mounted",2
"shower",17
"our",850
"daring",4
"cooks",2
"december",25
"hostess",3
"sara",6
"belly",9
"rumbles",1
"chose",23
"awesome",45
"char",2
"sui",2
"bao",1
"challenge",91
"where",355
"buns",3
"filling",16
"scratch",6
"delicious",34
"i'm",334
"only",526
"week",248
"late",76
"telling",37
"about",1200
"weeks",120
"been",845
"trying",116
"reconnect",2
"friend",117
"yet",151
"consistently",4
"spectrum",4
"reasons",35
"spoken",19
"response",27
"fell",29
"back",513
"habitual",1
"patterns",20
"behaviour",6
"thought",222
"tried",73
