"","count"
"awh",3
"rightt",1
"since",118
"when",813
"was",1189
"you",5461
"and",4483
"austin",62
"going",534
"out",1146
"tel",1
"him",267
"to",8011
"follow",538
"on",2756
"both",104
"accounts",7
"please",304
"me",1978
"i'm",1254
"just",1470
"so",1660
"hopelesslymetric",1
"new",680
"idea",100
"for",3780
"making",121
"running",62
"better",315
"get",1118
"your",1735
"kid",57
"make",493
"a",5964
"playlist",4
"ipod",14
"fun",225
"many",191
"remakes",1
"by",607
"cast",15
"of",3504
"glee",10
"i",7070
"felt",33
"the",9371
"semester",17
"is",3557
"wrapping",4
"up",1175
"but",1335
"still",393
"have",1685
"lots",52
"grading",7
"do",1123
"currently",18
"paying",18
"bills",15
"hot",104
"baths",1
"are",1601
"amazingbut",1
"suck",34
"life",312
"if",1044
"need",486
"vacate",1
"from",845
"hurricanes",2
"earthquakes",1
"down",276
"in",3701
"ms",13
"right",433
"now",805
"with",1756
"an",659
"open",105
"guest",20
"room",99
"finally",96
"cutting",13
"into",197
"my",2946
"dr",24
"seuss",2
"fabric",2
"baby",105
"quilt",2
"table",34
"at",1909
"job",125
"fair",24
"all",1170
"other",206
"companies",11
"cool",144
"things",192
"there",577
"tables",5
"sit",26
"bed",95
"read",119
"sat",28
"book",114
"wwwroadtosturgiswordpresscom",1
"blog",59
"ireland",4
"that",2356
"would",524
"be",1908
"amazing",186
"avatar",11
"favorite",117
"movie",108
"happy",491
"birthday",188
"beat",52
"every",205
"level",30
"angry",13
"birds",7
"seasons",8
"starsd",1
"yeah",213
"come",403
"mother",26
"nature",21
"you're",366
"giving",32
"us",486
"gray",7
"day",880
"monday",72
"hate",207
"coming",191
"wire",4
"can't",475
"wait",278
"win",150
"this",1609
"thing",220
"think",531
"am",468
"go",730
"play",153
"bf",7
"like",1242
"hahahaha",17
"aloha",5
"kakahiaka",1
"we",1273
"alive",12
"well",361
"which",114
"blessing",3
"itself",11
"noise",10
"our",657
"music",178
"blogs",9
"it's",863
"beautiful",133
"today",717
"guys",213
"any",273
"outdoor",8
"plans",33
"evening",30
"biking",3
"loli",4
"trip",53
"off",357
"some",619
"ppl",46
"their",263
"shenanigansyou're",1
"merely",7
"fleai",1
"deal",53
"way",322
"bigger",19
"ticks",1
"than",307
"love",1087
"chicago",62
"yes",264
"very",258
"wise",10
"guy",142
"free",201
"tickets",45
"stay",118
"weekend",224
"marriott",2
"reservations",1
"or",725
"details",27
"visit",62
"wwwmarriottcharlottecom",1
"im",306
"here",361
"never",331
"ever",240
"leave",90
"highway",8
"west",26
"virginia",6
"it",3001
"does",182
"not",1227
"notclearon",1
"why",386
"everyone",239
"sae",1
"loves",42
"foursquare",5
"much",454
"i'll",293
"starting",63
"badgers",8
"postspring",2
"position",17
"writeups",1
"sometime",24
"early",91
"next",310
"week",309
"formats",3
"you'd",28
"see",649
"thinking",119
"stock",4
"updown",1
"stop",178
"laughing",25
"yup",21
"carnavales",1
"start",172
"december",8
"until",111
"february",3
"outside",41
"has",496
"great",741
"air",40
"conditioning",3
"heat",42
"tonight",412
"pm",187
"ayre",1
"hops",1
"little",191
"time",743
"taste",28
"'em",16
"what's",143
"strain",3
"motivation",9
"experience",48
"conversational",2
"connection",9
"video",121
"hope",315
"take",309
"few",127
"minutes",89
"watch",177
"documentary",11
"download",21
"albums",3
"can",904
"who",567
"really",464
"rip",35
"julius",2
"caesar",1
"made",178
"yourself",80
"enemy",4
"bad",207
"one",818
"good",957
"exited",1
"boyfriend",30
"correct",13
"no",775
"remembers",2
"wrong",84
"forgets",3
"awesome",244
"how",745
"want",476
"smash",6
"cocky",2
"smirk",1
"paul",24
"krugmans",1
"sniveling",1
"pathetic",9
"bootlicking",1
"know",851
"nothing",134
"status",23
"quo",1
"face",98
"she",299
"doesnt",16
"flat",7
"say",336
"involved",12
"whole",79
"returned",6
"bottling",2
"estategrown",1
"cabernetfranc",1
"glass",14
"bottler",1
"cheers",15
"thanks",894
"returning",7
"awkward",33
"moment",61
"saw",125
"hallway",2
"cohen",3
"quality",29
"prevention",5
"aimed",1
"community",50
"focused",17
"norms",1
"imma",29
"gone",75
"head",99
"what",1151
