"","count"
"congratulations",42
"and",4322
"on",2725
"your",1673
"engagement",5
"my",2886
"view",18
"is",3557
"that",2316
"city",103
"should",398
"focus",31
"core",10
"services",26
"police",20
"fire",39
"trash",10
"pickup",8
"everything",131
"else",102
"table",18
"thanks",890
"heather",5
"not",1208
"to",7807
"followers",91
"darling",8
"fella",1
"caps",13
"bruins",5
"game",290
"be",1916
"interesting",69
"stir",3
"up",1200
"waters",7
"catch",55
"fish",24
"facebook",90
"doesn't",124
"react",4
"social",92
"normsit",1
"attempts",3
"change",124
"them",370
"that's",346
"today's",29
"no",749
"link",31
"but",1245
"i",7064
"can",839
"email",113
"you",5452
"the",9248
"bachelorette",2
"going",564
"a",6211
"great",771
"season",115
"so",1557
"far",109
"favorite",128
"charlie",7
"it's",849
"only",407
"thing",204
"i'll",279
"ever",241
"get",1160
"in",3800
"i'm",1304
"allowed",13
"celebrate",30
"bitches",29
"love",1002
"crazy",90
"nights",23
"hate",171
"exhausted",4
"day",871
"follows",16
"counting",13
"down",271
"till",63
"bed",90
"time",744
"liz",7
"lemon",5
"of",3528
"rock",63
"sees",4
"herself",6
"as",672
"beauty",22
"pageant",4
"winnerjedi",1
"master",6
"tiara",2
"dressbouquet",1
"lightsaber",1
"damn",115
"show",309
"he",543
"deleted",4
"his",319
"account",47
"cause",100
"said",160
"it",2938
"kept",11
"messing",5
"crap",31
"was",1098
"just",1535
"getting",253
"annoying",26
"yum",24
"am",461
"sassified",1
"like",1180
"sleep",118
"youwontbetakenseriousif",1
"are",1603
"being",225
"someone",193
"express",12
"yourself",89
"tony",11
"dungy",1
"thinks",30
"caldwell",1
"lacks",2
"emotion",3
"new",758
"gm",11
"has",480
"decide",19
"sb",7
"now",823
"or",691
"rebuild",2
"don't",763
"see",710
"able",54
"do",1048
"both",117
"good",1015
"got",578
"lots",66
"work",382
"done",215
"hung",6
"out",1160
"for",3979
"bit",64
"with",1740
"christian",5
"bff",4
"renae",1
"still",352
"more",571
"though",134
"lol",677
"old",160
"men",51
"talking",109
"about",856
"how",797
"amazing",191
"modern",11
"cell",7
"phones",10
"boring",24
"hell",101
"girardi",1
"andymaybe",1
"jealousy",4
"always",293
"take",298
"long",211
"man",229
"haha",270
"hope",348
"she'll",8
"share",54
"next",301
"god",158
"thank",424
"piece",22
"mind",102
"gave",52
"me",2057
"today",726
"deal",51
"this",1628
"stuff",96
"start",173
"something",242
"have",1689
"some",636
"ideas",50
"think",526
"will",1023
"enjoy",99
"send",91
"over",328
"soon",194
"pottery",1
"glass",17
"artist",36
"offers",10
"classes",28
"at",1885
"her",368
"home",257
"newark",12
"advocate",2
"grand",14
"opening",32
"one",821
"week",278
"from",845
"tonightcan't",1
"wait",303
"try",173
"menu",19
"wristbands",2
"sure",243
"best",346
"chance",56
"find",166
"its",433
"way",369
"household",3
"headband",1
"if",1044
"you're",400
"wearing",49
"hat",13
"there",603
"tests",10
"final",43
"exams",5
"prayer",9
"schools",28
"our",647
"patio",10
"open",117
"beautiful",135
"outside",62
"yes",252
"they're",76
"tvs",1
"watch",183
"mariners",4
"rt",894
"easy",62
"group",41
"room",80
"reservations",3
"peace",32
"quiet",16
"congrats",109
"go",706
"tweets",97
"aren't",48
"sending",33
"wtffffff",1
"understood",7
"look",248
"what",1160
"figure",38
"laughing",20
"hard",128
"when",802
"saw",137
"tweet",189
"did",392
"really",447
"ask",104
"where",257
"beaumont",2
"tx",10
"mrs",5
"phanuef",1
"finally",102
"series",46
"finale",13
"beyond",26
"makes",133
"sad",84
"miss",188
"friend",118
"ugh",48
"hurry",17
"oh",294
"ok",142
"wasn't",60
"very",256
"clear",25
"original",14
"post",81
"least",92
"san",46
"diego's",4
"system",26
"isn't",84
"bad",174
"heard",87
"kill",44
"verse",2
"yesterday",88
