"","count"
"what's",45
"the",19764
"old",102
"adage",1
"about",832
"for",3499
"want",239
"of",7761
"a",8624
"nail",2
"battle",28
"was",2201
"lost",108
"you",890
"know",206
"missing",36
"cost",83
"horseshoe",4
"which",628
"felled",3
"rider",3
"yada",2
"that",3604
"story",92
"has",1156
"been",634
"around",208
"hundreds",24
"years",473
"and",8856
"may",286
"have",1389
"developed",21
"as",1855
"motivation",4
"blacksmiths",2
"is",2874
"still",267
"used",145
"to",9032
"illustrate",3
"how",348
"one",787
"little",206
"event",88
"or",899
"circumstance",2
"can",615
"trigger",5
"cascade",2
"larger",23
"more",917
"significant",40
"consequences",16
"it",2155
"just",528
"kind",88
"strange",6
"day",264
"we",954
"had",788
"opportunities",16
"couple",56
"mishaps",2
"nationals",5
"manager",73
"davey",1
"johnson",60
"said",2514
"things",150
"arent",4
"going",298
"our",353
"way",279
"thats",40
"all",639
"i",1534
"tell",60
"mchugh",3
"found",157
"color",23
"composition",2
"surrounding",9
"elements",12
"these",217
"once",95
"transient",1
"hotels",12
"visually",3
"interesting",25
"radiating",1
"dreams",9
"residents",85
"who",1103
"included",50
"his",1533
"mother",58
"actress",9
"shirley",4
"o'hara",1
"she",741
"stayed",16
"at",2083
"studio",12
"club",57
"on",2675
"wilcox",3
"when",835
"first",558
"arrived",34
"from",1582
"minnesota",31
"that's",196
"where",273
"starlets",1
"lived",20
"they",1106
"came",140
"town",51
"curfew",1
"buildings",24
"hold",52
"narrative",4
"history",83
"mirror",6
"lives",63
"people",483
"here",173
"redleaf",2
"also",581
"founded",18
"deephaven",1
"capital",36
"another",224
"hedge",6
"fund",56
"nearly",95
"ago",112
"whitebox",1
"stumbled",2
"times",148
"with",2500
"direct",19
"investments",8
"in",6783
"sun",30
"country",109
"airlines",16
"prior",21
"its",678
"bankruptcy",27
"illinois",28
"ethanol",1
"plant",47
"during",239
"recession",26
"those",320
"messy",2
"experiences",11
"convinced",7
"stay",63
"behindthescenes",1
"securities",11
"plain",22
"dealer",13
"reporter",18
"michael",61
"k",21
"mcintyre",2
"did",280
"piece",39
"cleveland's",10
"bicentennial",1
"he",2168
"got",207
"an",1263
"earful",1
"well",245
"playoffs",23
"everything",77
"taken",67
"next",211
"level",65
"so",539
"yeah",11
"pretty",61
"chippy",1
"then",270
"intensity",8
"will",1037
"be",1512
"even",293
"higher",63
"now",362
"fcc",6
"debated",2
"whether",121
"google",16
"violated",9
"nations",13
"wiretapping",1
"laws",27
"considered",39
"charging",10
"violation",10
"communications",15
"act",53
"but",1543
"concluded",6
"there",555
"no",570
"legal",62
"precedent",5
"wifi",2
"technology",58
